timestamp,event,device
0,enter,TABLE
81,quit,TABLE
225,enter,SCREEN
903,quit,SCREEN
1242,enter,SCREEN
2530,quit,SCREEN
2807,enter,SCREEN
4498,quit,SCREEN
5320,enter,SCREEN
6002,quit,SCREEN
6384,enter,SCREEN
7486,quit,SCREEN
7487,enter,TABLE
7542,quit,TABLE
7543,enter,SCREEN
7600,quit,SCREEN
7601,enter,TABLE
7714,quit,TABLE
7775,enter,SCREEN
7831,quit,SCREEN
7832,enter,TABLE
7894,quit,TABLE
7894,enter,SCREEN
8053,quit,SCREEN
8094,enter,TABLE
8185,quit,TABLE
8238,enter,TABLE
8690,quit,TABLE
8927,grasp,BLOCK
8976,enter,SCREEN
10051,quit,SCREEN
10242,enter,TABLE
11686,quit,TABLE
11761,release,BLOCK
