world_index,world_timestamp,surface_name,event_type
0,171056.19,Right,enter
0,171056.19,Assembly,enter
0,171056.19,Left,enter
15,171056.873226,Screen,enter
15,171056.873226,Screen,exit
61,171059.016726,Assembly,exit
62,171059.05711999998,Right,exit
62,171059.05711999998,Left,exit
69,171059.289172,Left,enter
71,171059.35527,Assembly,enter
71,171059.35527,Screen,enter
120,171061.35462,Assembly,exit
120,171061.35462,Screen,exit
123,171061.469295,Right,enter
123,171061.469295,Assembly,enter
125,171061.550489,Screen,enter
130,171061.779973,Right,exit
130,171061.779973,Assembly,exit
130,171061.779973,Left,exit
130,171061.779973,Screen,exit
134,171061.938906,Assembly,enter
134,171061.938906,Left,enter
134,171061.938906,Screen,enter
150,171062.632606,Assembly,exit
150,171062.632606,Left,exit
150,171062.632606,Screen,exit
156,171062.836059,Right,enter
157,171062.875757,Assembly,enter
157,171062.875757,Left,enter
196,171064.549129,Right,exit
196,171064.549129,Assembly,exit
196,171064.549129,Left,exit
205,171064.845041,Left,enter
206,171064.88027599998,Assembly,enter
206,171064.88027599998,Screen,enter
231,171065.91165599998,Assembly,exit
231,171065.91165599998,Screen,exit
235,171066.05834299998,Assembly,enter
236,171066.096285,Right,enter
236,171066.096285,Screen,enter
240,171066.274611,Screen,exit
241,171066.31913699998,Right,exit
241,171066.31913699998,Assembly,exit
241,171066.31913699998,Left,exit
245,171066.464972,Right,enter
247,171066.536555,Assembly,enter
247,171066.536555,Left,enter
294,171068.467998,Right,exit
294,171068.467998,Assembly,exit
294,171068.467998,Left,exit
302,171068.730904,Left,enter
304,171068.803457,Assembly,enter
304,171068.803457,Screen,enter
322,171069.515984,Assembly,exit
322,171069.515984,Screen,exit
323,171069.554126,Left,exit
331,171069.802192,Right,enter
332,171069.837779,Assembly,enter
332,171069.837779,Left,enter
348,171070.479001,Left,exit
349,171070.517732,Right,exit
349,171070.517732,Assembly,exit
358,171070.80990999998,Left,enter
359,171070.842589,Assembly,enter
359,171070.842589,Screen,enter
400,171072.472181,Assembly,exit
400,171072.472181,Screen,exit
401,171072.51229699998,Left,exit
407,171072.707303,Left,enter
408,171072.744813,Right,enter
409,171072.78319299998,Assembly,enter
471,171075.31811199998,Right,exit
471,171075.31811199998,Assembly,exit
471,171075.31811199998,Left,exit
478,171075.53873899998,Left,enter
479,171075.573283,Assembly,enter
479,171075.573283,Screen,enter
486,171075.861684,Assembly,exit
486,171075.861684,Left,exit
486,171075.861684,Screen,exit
493,171076.10457,Right,enter
494,171076.139891,Assembly,enter
494,171076.139891,Left,enter
513,171076.96003699998,Left,exit
515,171077.039713,Left,enter
522,171077.343815,Right,exit
522,171077.343815,Assembly,exit
522,171077.343815,Left,exit
531,171077.64586,Left,enter
532,171077.679522,Assembly,enter
532,171077.679522,Screen,enter
541,171078.047344,Assembly,exit
542,171078.086078,Left,exit
542,171078.086078,Screen,exit
550,171078.351135,Right,enter
551,171078.388889,Left,enter
552,171078.42616099998,Assembly,enter
616,171081.096006,Right,exit
616,171081.096006,Assembly,exit
616,171081.096006,Left,exit
624,171081.365862,Left,enter
625,171081.40022799998,Assembly,enter
625,171081.40022799998,Screen,enter
668,171083.199471,Screen,exit
669,171083.238656,Right,enter
669,171083.238656,Right,exit
669,171083.238656,Assembly,exit
669,171083.238656,Left,exit
677,171083.50986299998,Right,enter
678,171083.545184,Assembly,enter
679,171083.583816,Left,enter
751,171086.575072,Right,exit
751,171086.575072,Assembly,exit
751,171086.575072,Left,exit
758,171086.794004,Left,enter
759,171086.82720499998,Assembly,enter
760,171086.865105,Screen,enter
773,171087.404202,Assembly,exit
773,171087.404202,Screen,exit
