timestamp,event,device
0,enter,TABLE
459,quit,TABLE
601,enter,TABLE
654,quit,TABLE
655,enter,SCREEN
710,quit,SCREEN
711,enter,TABLE
823,quit,TABLE
824,enter,SCREEN
1165,quit,SCREEN
1166,enter,TABLE
1221,quit,TABLE
1222,enter,SCREEN
1336,quit,SCREEN
1337,enter,TABLE
1392,quit,TABLE
1393,enter,SCREEN
1854,quit,SCREEN
1855,enter,TABLE
1959,quit,TABLE
2162,enter,TABLE
2877,grasp,BLOCK
3346,quit,TABLE
3517,enter,SCREEN
3637,quit,SCREEN
3696,enter,SCREEN
3934,quit,SCREEN
3995,enter,SCREEN
4174,quit,SCREEN
4314,enter,TABLE
5878,release,BLOCK
5938,quit,TABLE
