timestamp,event,device
0,enter,TABLE
61,quit,TABLE
122,enter,SCREEN
184,quit,SCREEN
185,enter,TABLE
243,quit,TABLE
244,enter,SCREEN
426,quit,SCREEN
627,enter,TABLE
1351,quit,TABLE
1435,enter,TABLE
1535,quit,TABLE
1535,enter,SCREEN
1589,quit,SCREEN
1590,enter,TABLE
1705,quit,TABLE
1706,enter,SCREEN
1764,quit,SCREEN
1765,enter,TABLE
1883,quit,TABLE
1884,enter,SCREEN
1996,quit,SCREEN
1997,enter,TABLE
2110,quit,TABLE
2111,enter,SCREEN
2167,quit,SCREEN
2168,enter,TABLE
2288,quit,TABLE
2289,enter,SCREEN
2342,quit,SCREEN
2343,enter,TABLE
2457,quit,TABLE
2457,enter,SCREEN
2518,quit,SCREEN
3049,enter,TABLE
3156,quit,TABLE
3553,enter,TABLE
3718,grasp,BLOCK
5712,release,BLOCK
5772,quit,TABLE
