timestamp,event,device
0,enter,SCREEN
120,quit,SCREEN
121,enter,TABLE
184,quit,TABLE
184,enter,SCREEN
362,quit,SCREEN
421,enter,SCREEN
1500,quit,SCREEN
1624,enter,SCREEN
2725,quit,SCREEN
2782,enter,SCREEN
4036,quit,SCREEN
4228,enter,SCREEN
4293,quit,SCREEN
4358,enter,SCREEN
4421,quit,SCREEN
4778,enter,TABLE
5342,quit,TABLE
5519,enter,SCREEN
5634,quit,SCREEN
5751,enter,SCREEN
5807,grasp,BLOCK
5924,quit,SCREEN
6075,enter,TABLE
7945,quit,TABLE
8160,enter,SCREEN
8639,quit,SCREEN
8692,enter,SCREEN
8848,quit,SCREEN
8952,enter,SCREEN
9376,quit,SCREEN
9429,enter,SCREEN
9575,quit,SCREEN
9622,release,BLOCK
