pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
72329.568968,0,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
72329.568968,0,1,0.0,0.4928515213281866,0.6661434444913672,4.981831430501478e-06,pye3d 0.3.0 real-time,157.7124868250197,80.12557332207189,4.981831430501478e-06,4.981831430501478e-06,180.0,-0.058002221768883366,0.1,,-0.14152035622532344,-2.781697922553597,36.12849853423693,10.392304845413264,-0.15573262591450981,-2.953621350806051,25.73762559948269,-0.0013675762884745517,-0.016543339596926256,-0.9998622143325929,-0.029001110884441683,1.587340421087385,-1.5721640906888215,158.50163746000524,93.88152868737494,234.01073478473816,234.01073478473816,0.0
72329.57703,0,1,0.0,0.4928515213281866,0.6661434444913672,4.981831430501478e-06,pye3d 0.3.0 real-time,157.7124868250197,80.12557332207189,4.981831430501478e-06,4.981831430501478e-06,180.0,-0.058002221768883366,0.1,,-0.14152035622532344,-2.781697922553597,36.12849853423693,10.392304845413264,-0.15573262591450981,-2.953621350806051,25.73762559948269,-0.0013675762884745517,-0.016543339596926256,-0.9998622143325929,-0.029001110884441683,1.587340421087385,-1.5721640906888215,158.50163746000524,93.88152868737494,234.01073478473816,234.01073478473816,0.0
72329.57703,0,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
72329.584982,0,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
72329.584982,0,1,0.0,0.4928515213281866,0.6661434444913672,4.981831430501478e-06,pye3d 0.3.0 real-time,157.7124868250197,80.12557332207189,4.981831430501478e-06,4.981831430501478e-06,180.0,-0.058002221768883366,0.1,,-0.14152035622532344,-2.781697922553597,36.12849853423693,10.392304845413264,-0.15573262591450981,-2.953621350806051,25.73762559948269,-0.0013675762884745517,-0.016543339596926256,-0.9998622143325929,-0.029001110884441683,1.587340421087385,-1.5721640906888215,158.50163746000524,93.88152868737494,234.01073478473816,234.01073478473816,0.0
72329.592989,1,1,0.11643349035229526,0.2510609918008053,0.4062830621404129,56.99912832927972,pye3d 0.3.0 real-time,80.3395173762577,142.4920650863009,37.08111450282497,56.99912832927972,146.45332228844998,4.134995038197327,1.0,,-0.14152035622532344,-2.781697922553597,36.12849853423693,10.392304845413264,-6.174850134775604,1.5624239648186413,28.86712560545054,-0.5805574286259649,0.4180133235111511,-0.6987259358535143,2.0674975190986635,1.1395390177229798,-2.2640850056180057,158.50163746000524,93.88152868737494,234.01073478473816,234.01073478473816,0.0
72329.592989,1,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
72329.601088,1,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
72329.601088,1,1,0.09652212237301601,0.24751058403777,0.44297957114569175,60.65323411030146,pye3d 0.3.0 real-time,79.2033868920864,133.68490292503398,41.319393033771355,60.65323411030146,151.48524805263682,4.375952691135607,1.0,,-0.14152035622532344,-2.781697922553597,36.12849853423693,10.392304845413264,-6.210490642574374,0.8828961929341399,28.52992303404316,-0.5839869380879107,0.3526257331745939,-0.7311732684157614,2.1879763455678036,1.2104207247544232,-2.244743121845627,158.50163746000524,93.88152868737494,234.01073478473816,234.01073478473816,0.0
72329.60935,1,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
72329.60935,1,1,0.12419066898282927,0.2607848841074857,0.4740207055623278,59.82732214248574,pye3d 0.3.0 real-time,83.45116291439541,126.23503066504134,44.15469836088047,59.82732214248574,154.6030440104014,4.269372608204359,1.0,,-0.14152035622532344,-2.781697922553597,36.12849853423693,10.392304845413264,-5.803962677833329,0.3198565989951909,27.98496695977105,-0.5448687664418519,0.29844722298708226,-0.7836116911120159,2.1346863041021793,1.2677310096811238,-2.178381224212695,158.50163746000524,93.88152868737494,234.01073478473816,234.01073478473816,0.0
72329.616881,1,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
