device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
11104952522,678793616960,"(0.5903782248497009, 0.530511736869812)","(33.225830078125, 108.09152221679688, 31.296152114868164)",1,4.2654571533203125,1,"(-13.647418975830078, -18.465166091918945, 774.2696533203125)","(0.5201010704040527, 0.5253099203109741, 0.749220073223114)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666164,0.5903782248497009,0.530511736869812
11104963626,678793628063,"(0.5823292136192322, 0.5322354435920715)","(30.26685905456543, 107.756591796875, 31.17426109313965)",1,4.26470947265625,1,"(-14.678157806396484, -18.173885345458984, 774.6195068359375)","(0.5219782590866089, 0.5245530009269714, 0.7499433755874634)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666176,0.5823292136192322,0.5322354435920715
11104974729,678793639166,"(0.5861695408821106, 0.5398048162460327)","(31.67865562438965, 106.28572082519531, 30.638961791992188)",1,4.2762603759765625,1,"(-15.390386581420898, -17.963411331176758, 774.830810546875)","(0.5232753753662109, 0.5240095853805542, 0.7503836750984192)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666187,0.5861695408821106,0.5398048162460327
11104985832,678793650269,"(0.583495020866394, 0.5351952910423279)","(30.695446014404297, 107.18143463134766, 30.964977264404297)",1,4.27252197265625,1,"(-15.971525192260742, -18.05970573425293, 774.8156127929688)","(0.5243448615074158, 0.5242331624031067, 0.7503811120986938)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666222,0.583495020866394,0.5351952910423279
11104996935,678793661373,"(0.5859587788581848, 0.5433738827705383)","(31.60118293762207, 105.59221649169922, 30.386520385742188)",1,4.261688232421875,1,"(-17.248123168945312, -17.628406524658203, 774.987548828125)","(0.5266751646995544, 0.5231388807296753, 0.7507597804069519)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666223,0.5859587788581848,0.5433738827705383
11105008038,678793672476,"(0.5872411727905273, 0.5413564443588257)","(32.072601318359375, 105.9842300415039, 30.52916717529297)",1,4.2559661865234375,1,"(-17.908823013305664, -17.512062072753906, 774.738525390625)","(0.5278970003128052, 0.5228528380393982, 0.7502867579460144)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666223,0.5872411727905273,0.5413564443588257
11105019141,678793683580,"(0.5872411727905273, 0.5413564443588257)","(32.072601318359375, 105.9842300415039, 30.52916717529297)",1,4.2559661865234375,1,"(-18.263484954833984, -18.56251335144043, 774.6876831054688)","(0.5285682082176208, 0.5254201292991638, 0.7502504587173462)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666238,0.5872411727905273,0.5413564443588257
11105030244,678793694683,"(0.5878927111625671, 0.5357810854911804)","(32.312110900878906, 107.06758880615234, 30.923494338989258)",1,4.271759033203125,1,"(-19.531600952148438, -17.277050018310547, 775.086181640625)","(0.5308575630187988, 0.5222219824790955, 0.7510494589805603)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666242,0.5878927111625671,0.5357810854911804
11105041347,678793705786,"(0.5869361758232117, 0.5376756191253662)","(31.960493087768555, 106.6994400024414, 30.78951644897461)",1,4.2731781005859375,1,"(-20.052043914794922, -17.044675827026367, 774.6708374023438)","(0.5318290591239929, 0.5216636657714844, 0.7502354979515076)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666254,0.5869361758232117,0.5376756191253662
11105052451,678793716890,"(0.5861482620239258, 0.5261118412017822)","(31.670856475830078, 108.94646453857422, 31.607364654541016)",1,4.2772064208984375,1,"(-20.547657012939453, -17.975460052490234, 774.6224975585938)","(0.5327573418617249, 0.5239347219467163, 0.7502067685127258)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666264,0.5861482620239258,0.5261118412017822
11105063554,678793727993,"(0.6025734543800354, 0.5486112236976624)","(37.709049224853516, 104.57450866699219, 30.016098022460938)",1,4.1343994140625,1,"(-21.40343475341797, -16.617748260498047, 774.9379272460938)","(0.5342907309532166, 0.5205737948417664, 0.7508231401443481)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666276,0.6025734543800354,0.5486112236976624
11105074657,678793739096,"(0.6333169341087341, 0.5759129524230957)","(49.010902404785156, 99.26937103271484, 28.08518409729004)",1,3.90240478515625,1,"(-20.829660415649414, -17.202728271484375, 774.9318237304688)","(0.5332472324371338, 0.5220192074775696, 0.7508050799369812)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666286,0.6333169341087341,0.5759129524230957
11105085760,678793750199,"(0.6893835663795471, 0.6906160116195679)","(69.6220474243164, 76.98089599609375, 19.97281837463379)",1,3.4684295654296875,1,"(-24.739479064941406, -18.224609375, 774.7736206054688)","(0.5404531955718994, 0.5244419574737549, 0.7507655024528503)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666297,0.6893835663795471,0.6906160116195679
11105096863,678793761301,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.109413146972656, -17.997173309326172, 774.6990356445312)","(0.5448070764541626, 0.5238358378410339, 0.7507643103599548)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666308
11105107966,678793772404,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.451147079467773, -19.2291202545166, 774.741455078125)","(0.53994220495224, 0.526910126209259, 0.750731348991394)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666319
11105119069,678793783507,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-23.330455780029297, -19.36863899230957, 774.7688598632812)","(0.537884533405304, 0.5272753238677979, 0.7507240176200867)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666356
11105130172,678793794610,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-26.630197525024414, -19.41207504272461, 774.6605834960938)","(0.5439527034759521, 0.5273139476776123, 0.7507224082946777)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666357
11105141276,678793805714,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.189512252807617, -19.41971778869629, 774.6400756835938)","(0.5449815988540649, 0.5273213386535645, 0.7507205605506897)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666357
11105152379,678793816817,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.792095184326172, -19.798892974853516, 774.5706787109375)","(0.5479365587234497, 0.528218150138855, 0.7507169246673584)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666364
11105163482,678793827919,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.866788864135742, -19.119915008544922, 774.5618896484375)","(0.5499002933502197, 0.526531457901001, 0.750746488571167)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666375
11105174585,678793839022,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-30.117895126342773, -19.040225982666016, 774.5556030273438)","(0.5503607988357544, 0.5263310074806213, 0.750749409198761)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666387
11105185688,678793850125,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.309953689575195, -19.405853271484375, 774.495361328125)","(0.552561342716217, 0.5272033214569092, 0.750741720199585)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666397
11105196791,678793861227,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.168067932128906, -19.813697814941406, 774.484619140625)","(0.552308201789856, 0.5282062292098999, 0.7507293820381165)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666408
11105207894,678793872328,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-30.168630599975586, -20.403657913208008, 774.5010375976562)","(0.5504804849624634, 0.5296728014945984, 0.7507137656211853)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666419
11105218997,678793883430,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.728246688842773, -20.10539436340332, 774.5340576171875)","(0.5496640801429749, 0.5289500951766968, 0.7507300972938538)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666430
11105230101,678793894531,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.706302642822266, -20.06981086730957, 774.5370483398438)","(0.5496230125427246, 0.528863251209259, 0.7507325410842896)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666441
11105241204,678793905633,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.705217361450195, -20.065580368041992, 774.5379028320312)","(0.5496208667755127, 0.5288528203964233, 0.7507339119911194)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666452
11105252307,678793916736,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.91814422607422, -19.876008987426758, 774.5750122070312)","(0.5481691360473633, 0.5284038782119751, 0.7507389187812805)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666464
11105263410,678793927838,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.476192474365234, -20.582277297973633, 774.5656127929688)","(0.5473695397377014, 0.5301442742347717, 0.7507242560386658)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666503
11105274513,678793938941,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.028959274291992, -22.134422302246094, 774.4675903320312)","(0.5484175682067871, 0.5339401960372925, 0.750654935836792)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666504
11105285616,678793950044,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.864452362060547, -23.04216194152832, 774.4691772460938)","(0.5462929010391235, 0.5361899137496948, 0.750625491142273)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666505
11105296719,678793961147,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.805953979492188, -23.150604248046875, 774.4667358398438)","(0.5461873412132263, 0.5364570021629333, 0.7506229281425476)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666507
11105307822,678793972249,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.00638198852539, -22.61636734008789, 774.4818725585938)","(0.5465457439422607, 0.5351428389549255, 0.750636100769043)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666519
11105318926,678793983353,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.198129653930664, -22.744504928588867, 774.43212890625)","(0.5487409830093384, 0.5354333519935608, 0.750632107257843)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666530
11105330029,678793994457,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.632984161376953, -22.046260833740234, 774.3722534179688)","(0.5532078742980957, 0.5336722135543823, 0.7506632208824158)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666541
11105341132,678794005560,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.555280685424805, -22.1439266204834, 774.3717041015625)","(0.5530667304992676, 0.533913254737854, 0.7506613731384277)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666551
11105352235,678794016663,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.5513916015625, -22.155603408813477, 774.3720092773438)","(0.5530597567558289, 0.5339418649673462, 0.7506622076034546)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666563
11105363338,678794027767,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.14908218383789, -21.612869262695312, 774.3735961914062)","(0.5541489720344543, 0.5325987339019775, 0.7506838440895081)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666574
11105374441,678794038870,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.981950759887695, -21.546554565429688, 774.3845825195312)","(0.553839921951294, 0.5324392914772034, 0.750688374042511)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666585
11105385544,678794049972,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.16874694824219, -21.72307014465332, 774.3698120117188)","(0.5541872382164001, 0.532868504524231, 0.7506840825080872)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666596
11105396647,678794061075,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.37523651123047, -21.745607376098633, 774.3607177734375)","(0.5545677542686462, 0.532919704914093, 0.7506843209266663)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666635
11105407751,678794072179,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-30.604995727539062, -22.283748626708984, 774.4140625)","(0.5513197183609009, 0.5342742800712585, 0.7506777048110962)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666636
11105418854,678794083282,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.171424865722656, -20.31812858581543, 774.5830078125)","(0.5468040704727173, 0.5295031070709229, 0.7507227659225464)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666636
11105429957,678794094386,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.00456619262695, -19.382322311401367, 774.4873657226562)","(0.5538378357887268, 0.5271304845809937, 0.7507813572883606)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706267666641
