device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
8154744656,515113553352,"(0.7390148639678955, 0.7424529194831848)","(87.86744689941406, 66.90818786621094, 16.306690216064453)",1,4.4064483642578125,1,"(-126.87549591064453, 24.141969680786133, 815.3603515625)","(0.7158013582229614, 0.42146146297454834, 0.851051390171051)",1,"(0.7399666905403137, 0.7868406772613525)","(88.21733093261719, 58.28300476074219, 13.167391777038574)",1,4.217926025390625,1,"(-71.66983032226562, 18.185049057006836, 821.9608764648438)","(0.6185204982757568, 0.4368610978126526, 0.8505598306655884)",1,1705572672578,0.74,0.76
8154755759,515113564455,"(0.7395567297935486, 0.7377599477767944)","(88.066650390625, 67.82012176513672, 16.638601303100586)",1,4.3989105224609375,1,"(-126.8604736328125, 24.11236000061035, 815.3646850585938)","(0.715774416923523, 0.4215310513973236, 0.8510535955429077)",1,"(0.7407310009002686, 0.7950343489646912)","(88.49829864501953, 56.69083786010742, 12.587895393371582)",1,4.2216949462890625,1,"(-71.65714263916016, 18.146085739135742, 821.9638671875)","(0.618498682975769, 0.43695148825645447, 0.8505619168281555)",1,1705572672589,0.74,0.77
8154766862,515113575555,"(0.7373465299606323, 0.7353503704071045)","(87.25411987304688, 68.28834533691406, 16.809009552001953)",1,4.411895751953125,1,"(-126.84351348876953, 24.08759307861328, 815.3312377929688)","(0.7157542705535889, 0.42158666253089905, 0.850980818271637)",1,"(0.7389552593231201, 0.7946367859840393)","(87.84548950195312, 56.76811218261719, 12.616018295288086)",1,4.2285919189453125,1,"(-71.64276885986328, 18.108186721801758, 821.92919921875)","(0.6184796094894409, 0.43703749775886536, 0.8504887819290161)",1,1705572672600,0.74,0.76
8154777965,515113586653,"(0.7378804087638855, 0.734790027141571)","(87.45039367675781, 68.397216796875, 16.84865379333496)",1,4.415740966796875,1,"(-126.83829498291016, 24.08160400390625, 815.310302734375)","(0.7157509326934814, 0.42159920930862427, 0.8509376049041748)",1,"(0.7391233444213867, 0.7905451655387878)","(87.90731811523438, 57.56316375732422, 12.905384063720703)",1,4.23101806640625,1,"(-71.6392593383789, 18.0863094329834, 821.9077758789062)","(0.6184770464897156, 0.43708693981170654, 0.8504444360733032)",1,1705572672611,0.74,0.76
8154789068,515113597751,"(0.7368310689926147, 0.7369934320449829)","(87.06462860107422, 67.96907806396484, 16.692819595336914)",1,4.4085845947265625,1,"(-126.86177825927734, 24.08315658569336, 815.4503173828125)","(0.715753972530365, 0.4216051697731018, 0.8512215614318848)",1,"(0.7380264401435852, 0.7842202186584473)","(87.50406646728516, 58.79217529296875, 13.352716445922852)",1,4.23260498046875,1,"(-71.6552505493164, 18.067462921142578, 822.0484008789062)","(0.61848384141922, 0.43713751435279846, 0.8507265448570251)",1,1705572672623,0.74,0.76
8154800172,515113608850,"(0.737396240234375, 0.7383103370666504)","(87.27239990234375, 67.71317291259766, 16.599685668945312)",1,4.41265869140625,1,"(-126.87848663330078, 24.082759857177734, 815.3816528320312)","(0.7158017754554749, 0.4216007888317108, 0.8510909676551819)",1,"(0.7404502630233765, 0.7826541066169739)","(88.39511108398438, 59.09652328491211, 13.463479042053223)",1,4.2319488525390625,1,"(-71.67830657958984, 18.047183990478516, 821.98046875)","(0.6185343265533447, 0.4371802806854248, 0.8505942225456238)",1,1705572672634,0.74,0.76
8154811275,515113619948,"(0.7365995049476624, 0.7393803596496582)","(86.97949981689453, 67.5052261352539, 16.52404022216797)",1,4.4216461181640625,1,"(-126.8934555053711, 24.085493087768555, 815.270263671875)","(0.7158580422401428, 0.4215860962867737, 0.850875735282898)",1,"(0.7386951446533203, 0.78558349609375)","(87.7499008178711, 58.52729034423828, 13.256315231323242)",1,4.250244140625,1,"(-71.70384216308594, 18.031452178955078, 821.8695678710938)","(0.6185954809188843, 0.4372102618217468, 0.850377082824707)",1,1705572672673,0.74,0.76
8154822378,515113631050,"(0.7393852472305298, 0.7375829815864563)","(88.00357818603516, 67.8545150756836, 16.65114402770996)",1,4.4411163330078125,1,"(-126.92436981201172, 24.089740753173828, 815.2759399414062)","(0.7159104347229004, 0.4215759038925171, 0.8508967161178589)",1,"(0.7390879988670349, 0.788004457950592)","(87.89434814453125, 58.05685043334961, 13.085083961486816)",1,4.25909423828125,1,"(-71.73736572265625, 18.016651153564453, 821.8765869140625)","(0.6186527013778687, 0.43724408745765686, 0.8503963351249695)",1,1705572672673,0.74,0.76
8154833481,515113642153,"(0.7360376715660095, 0.7389064431190491)","(86.77294158935547, 67.59734344482422, 16.557523727416992)",1,4.443328857421875,1,"(-126.95410919189453, 24.08786964416504, 815.2041015625)","(0.7159818410873413, 0.4215744733810425, 0.8507639169692993)",1,"(0.7380882501602173, 0.7847433090209961)","(87.52680206298828, 58.6905403137207, 13.315752029418945)",1,4.2578125,1,"(-71.7741928100586, 17.996307373046875, 821.8063354492188)","(0.6187273859977722, 0.4372865855693817, 0.8502618670463562)",1,1705572672674,0.74,0.76
8154844584,515113653255,"(0.73861163854599, 0.7362545132637024)","(87.71918487548828, 68.1126708984375, 16.745052337646484)",1,4.4525604248046875,1,"(-126.98695373535156, 24.088048934936523, 814.9423828125)","(0.716110348701477, 0.42155447602272034, 0.8502569794654846)",1,"(0.7382499575614929, 0.7833884954452515)","(87.58625030517578, 58.95378875732422, 13.411603927612305)",1,4.257843017578125,1,"(-71.82612609863281, 17.980031967163086, 821.5469360351562)","(0.6188567876815796, 0.43730947375297546, 0.8497535586357117)",1,1705572672678,0.74,0.76
