device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
535839204,340090032593,"(0.9043601751327515, 0.8986517190933228)","(148.6514434814453, 36.55644226074219, 5.259572982788086)",1,5.072662353515625,1,"(-26.040266036987305, -16.60020637512207, 863.4824829101562)","(0.537873387336731, 0.5163190960884094, 0.9280691146850586)",1,"(0.9157761931419373, 0.9554641842842102)","(152.84820556640625, 25.516969680786133, 1.241513967514038)",1,4.5261383056640625,1,"(27.09954261779785, -29.875709533691406, 863.8099975585938)","(0.45051825046539307, 0.5465343594551086, 0.9295024275779724)",1,1705928969368,0.91,0.93
535850307,340090043696,"(0.9038340449333191, 0.8897053599357605)","(148.4580078125, 38.29488754272461, 5.89229154586792)",1,5.07757568359375,1,"(-25.773303985595703, -16.70130729675293, 863.7246704101562)","(0.5374229550361633, 0.5165364742279053, 0.9285410046577454)",1,"(0.9167908430099487, 0.9604270458221436)","(153.22120666503906, 24.552608489990234, 0.8905314803123474)",1,4.5330047607421875,1,"(27.296239852905273, -30.01801300048828, 864.0407104492188)","(0.45020830631256104, 0.5468330383300781, 0.9299855828285217)",1,1705928969379,0.91,0.93
535861410,340090054792,"(0.9067173004150391, 0.8793823719024658)","(149.5179443359375, 40.30076599121094, 6.622419357299805)",1,5.075897216796875,1,"(-25.510610580444336, -16.79949378967285, 864.112060546875)","(0.5369726419448853, 0.516741156578064, 0.9293035864830017)",1,"(0.9168134927749634, 0.9595510959625244)","(153.2294921875, 24.72283935546875, 0.9524512887001038)",1,4.534027099609375,1,"(27.49629783630371, -30.160791397094727, 864.4168701171875)","(0.4499005079269409, 0.547121524810791, 0.9307596683502197)",1,1705928969390,0.91,0.92
535872513,340090065885,"(0.9091693162918091, 0.8752945065498352)","(150.41937255859375, 41.09511184692383, 6.9115071296691895)",1,5.07818603515625,1,"(-25.19540786743164, -16.90449333190918, 864.1200561523438)","(0.5364547371864319, 0.5169776678085327, 0.9293051958084106)",1,"(0.9155839681625366, 0.9553263783454895)","(152.7775115966797, 25.543745040893555, 1.2512521743774414)",1,4.53460693359375,1,"(27.724159240722656, -30.311233520507812, 864.4113159179688)","(0.44952747225761414, 0.5474567413330078, 0.9307735562324524)",1,1705928969401,0.91,0.92
535883616,340090076979,"(0.907320499420166, 0.8801437020301819)","(149.73971557617188, 40.15282440185547, 6.568554878234863)",1,5.0879058837890625,1,"(-24.872777938842773, -16.990821838378906, 864.3364868164062)","(0.535914421081543, 0.5171645283699036, 0.9297224283218384)",1,"(0.9177455902099609, 0.9556775093078613)","(153.57215881347656, 25.475526809692383, 1.226393699645996)",1,4.5322418212890625,1,"(27.961204528808594, -30.447223663330078, 864.6137084960938)","(0.4491499960422516, 0.54774409532547, 0.93120276927948)",1,1705928969412,0.91,0.92
535894719,340090088072,"(0.906841516494751, 0.8892396092414856)","(149.5636444091797, 38.3853759765625, 5.925203323364258)",1,5.088623046875,1,"(-24.473798751831055, -16.878902435302734, 864.3676147460938)","(0.5352544188499451, 0.5169256329536438, 0.9297574758529663)",1,"(0.9153018593788147, 0.9546983242034912)","(152.673828125, 25.665786743164062, 1.2956736087799072)",1,4.5289764404296875,1,"(28.293333053588867, -30.33679962158203, 864.6207885742188)","(0.4486020803451538, 0.5475080013275146, 0.9312307238578796)",1,1705928969453,0.91,0.92
535905823,340090099168,"(0.9037061929702759, 0.8909480571746826)","(148.41104125976562, 38.05342102050781, 5.804384708404541)",1,5.085601806640625,1,"(-24.207027435302734, -17.195791244506836, 864.7395629882812)","(0.5348027348518372, 0.5176105499267578, 0.9304984211921692)",1,"(0.9187895059585571, 0.9541565775871277)","(153.95594787597656, 25.77104377746582, 1.3339879512786865)",1,4.5279541015625,1,"(28.481128692626953, -30.72576141357422, 864.9862670898438)","(0.44831857085227966, 0.5483364462852478, 0.9320006370544434)",1,1705928969453,0.91,0.92
535916926,340090110270,"(0.9054531455039978, 0.8927598595619202)","(149.05325317382812, 37.701377868652344, 5.676244258880615)",1,5.0821685791015625,1,"(-23.89794921875, -17.258033752441406, 864.848876953125)","(0.5342899560928345, 0.5177485942840576, 0.9307021498680115)",1,"(0.9213677644729614, 0.954025387763977)","(154.90377807617188, 25.796525955200195, 1.3432799577713013)",1,4.519500732421875,1,"(28.688579559326172, -30.8536434173584, 865.0833740234375)","(0.447984516620636, 0.548613429069519, 0.9322174191474915)",1,1705928969453,0.91,0.92
535928029,340090121372,"(0.9054282307624817, 0.8838236331939697)","(149.04409790039062, 39.43778991699219, 6.308285236358643)",1,5.0805206298828125,1,"(-23.604764938354492, -17.327512741088867, 865.190185546875)","(0.5337932109832764, 0.5178921222686768, 0.9313710927963257)",1,"(0.9226369261741638, 0.9538649916648865)","(155.37034606933594, 25.82767677307129, 1.3546391725540161)",1,4.520355224609375,1,"(28.90175437927246, -30.992950439453125, 865.4129638671875)","(0.44765397906303406, 0.5488970875740051, 0.9328998923301697)",1,1705928969456,0.91,0.92
535939132,340090132473,"(0.9090009331703186, 0.8820046186447144)","(150.35752868652344, 39.79124450683594, 6.436943054199219)",1,5.0849761962890625,1,"(-23.267000198364258, -17.405742645263672, 865.7330932617188)","(0.5332146883010864, 0.5180467963218689, 0.9324411749839783)",1,"(0.9186688661575317, 0.9554381370544434)","(153.9115753173828, 25.522024154663086, 1.2433607578277588)",1,4.511138916015625,1,"(29.171890258789062, -31.145374298095703, 865.9412231445312)","(0.4472410976886749, 0.5491946339607239, 0.9339841604232788)",1,1705928969469,0.91,0.92
