timestamp,action,block,x0,y0,x1,y1,x2,y2,x3,y3,level,type
1705929006518,0,4,0.08333333333333333,0.25,0.125,0.25,0.125,0.4166666666666667,0.08333333333333333,0.4166666666666667,0,0
1705929009977,1,4,0.4791666666666667,0.25,0.5625,0.25,0.5625,0.3333333333333333,0.4791666666666667,0.3333333333333333,0,1
1705929010851,0,3,0.0,0.25,0.041666666666666664,0.25,0.041666666666666664,0.4166666666666667,0.0,0.4166666666666667,0,0
1705929013283,1,3,0.4791666666666667,0.4166666666666667,0.5625,0.4166666666666667,0.5625,0.5,0.4791666666666667,0.5,0,1
1705929014346,0,0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.16666666666666666,0,2
1705929016646,1,0,0.4375,0.3333333333333333,0.4791666666666667,0.3333333333333333,0.4791666666666667,0.4166666666666667,0.4375,0.4166666666666667,0,1
1705929017387,0,1,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,0.125,0.16666666666666666,0.08333333333333333,0.16666666666666666,0,0
1705929019747,1,1,0.4375,0.4166666666666667,0.4791666666666667,0.4166666666666667,0.4791666666666667,0.5,0.4375,0.5,0,0
1705929020572,0,6,0.0,0.5,0.041666666666666664,0.5,0.041666666666666664,0.5833333333333334,0.0,0.5833333333333334,0,2
1705929022453,1,6,0.4583333333333333,0.5,0.5,0.5,0.5,0.5833333333333334,0.4583333333333333,0.5833333333333334,0,1
1705929023420,0,7,0.08333333333333333,0.5,0.125,0.5,0.125,0.5833333333333334,0.08333333333333333,0.5833333333333334,0,0
1705929025647,1,7,0.5208333333333334,0.5,0.5625,0.5,0.5625,0.5833333333333334,0.5208333333333334,0.5833333333333334,0,1
