device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
14451205882,263933638088,"(0.6432244181632996, 0.117812380194664)","(52.653099060058594, 188.2850799560547, 60.484275817871094)",1,5.0168914794921875,1,"(-58.372188568115234, 40.69411849975586, 861.33642578125)","(0.5905559659004211, 0.38951537013053894, 0.9285412430763245)",1,"(0.6360538601875305, 0.16931156814098358)","(50.01707077026367, 178.27804565429688, 56.842002868652344)",1,5.53900146484375,1,"(-5.723788261413574, 21.73331642150879, 862.6182861328125)","(0.5038215517997742, 0.4324380159378052, 0.9258220195770264)",1,1705321497018,0.64,0.14
14451216985,263933649191,"(0.6451972126960754, 0.12424441426992416)","(53.37834548950195, 187.0352020263672, 60.02937316894531)",1,5.016387939453125,1,"(-58.500572204589844, 40.687217712402344, 861.705078125)","(0.5907271504402161, 0.3895668685436249, 0.9292927384376526)",1,"(0.6390680074691772, 0.16366124153137207)","(51.12512969970703, 179.37599182128906, 57.24164962768555)",1,5.5446014404296875,1,"(-5.820797920227051, 21.732023239135742, 862.994873046875)","(0.5039776563644409, 0.43245983123779297, 0.9265760779380798)",1,1705321497029,0.64,0.14
14451228088,263933660293,"(0.6455400586128235, 0.12433125823736191)","(53.504356384277344, 187.01837158203125, 60.02326202392578)",1,5.0194549560546875,1,"(-58.651676177978516, 40.63582229614258, 861.7034301757812)","(0.5909777283668518, 0.38967686891555786, 0.9293051958084106)",1,"(0.6427461504936218, 0.15934674441814423)","(52.47731018066406, 180.21437072753906, 57.54678726196289)",1,5.5282440185546875,1,"(-5.956231594085693, 21.693065643310547, 863.0040893554688)","(0.5042014718055725, 0.43254324793815613, 0.9265944957733154)",1,1705321497040,0.64,0.14
14451239191,263933671395,"(0.6428213715553284, 0.12825779616832733)","(52.504905700683594, 186.25540161132812, 59.745540618896484)",1,5.0425872802734375,1,"(-58.77825927734375, 40.59016799926758, 861.8862915039062)","(0.5911669731140137, 0.38979411125183105, 0.9296826124191284)",1,"(0.6419637203216553, 0.16050660610198975)","(52.189674377441406, 179.98898315429688, 57.464752197265625)",1,5.5341644287109375,1,"(-6.063093662261963, 21.655017852783203, 863.1957397460938)","(0.5043761730194092, 0.4326353967189789, 0.9269771575927734)",1,1705321497051,0.64,0.14
14451250294,263933682498,"(0.6420139670372009, 0.11213606595993042)","(52.208091735839844, 189.3881072998047, 60.885738372802734)",1,5.0392608642578125,1,"(-58.88475799560547, 40.53322982788086, 862.1091918945312)","(0.5913187265396118, 0.3899407386779785, 0.93013596534729)",1,"(0.6377147436141968, 0.15363776683807373)","(50.62760543823242, 181.32371520996094, 57.95050048828125)",1,5.54022216796875,1,"(-6.146542072296143, 21.606571197509766, 863.4265747070312)","(0.504511833190918, 0.43275293707847595, 0.9274374842643738)",1,1705321497087,0.64,0.13
14451261397,263933693600,"(0.6369748115539551, 0.10948456078767776)","(50.35562515258789, 189.90330505371094, 61.07323455810547)",1,5.037384033203125,1,"(-59.02424621582031, 40.480445861816406, 862.281494140625)","(0.591530442237854, 0.390072226524353, 0.9304935336112976)",1,"(0.640982449054718, 0.15125925838947296)","(51.82887649536133, 181.785888671875, 58.11872482299805)",1,5.5384674072265625,1,"(-6.266957759857178, 21.564619064331055, 863.6087646484375)","(0.5047088861465454, 0.43285277485847473, 0.9278013706207275)",1,1705321497088,0.64,0.13
14451272501,263933704704,"(0.6381611824035645, 0.10437112301588058)","(50.791748046875, 190.8969268798828, 61.43490219116211)",1,5.02557373046875,1,"(-59.160099029541016, 40.42472457885742, 862.5205688476562)","(0.5917286276817322, 0.390217125415802, 0.9309834241867065)",1,"(0.642091691493988, 0.1550358533859253)","(52.2366828918457, 181.05203247070312, 57.85161590576172)",1,5.5404052734375,1,"(-6.3840789794921875, 21.51939582824707, 863.8574829101562)","(0.5048996806144714, 0.43296346068382263, 0.9282981157302856)",1,1705321497088,0.64,0.13
14451283604,263933715807,"(0.6380916833877563, 0.09972409158945084)","(50.76622009277344, 191.79991149902344, 61.763511657714844)",1,5.0185089111328125,1,"(-59.255104064941406, 40.374332427978516, 862.8700561523438)","(0.5918468236923218, 0.39036262035369873, 0.9316882491111755)",1,"(0.6474605202674866, 0.15641780197620392)","(54.21037292480469, 180.78346252441406, 57.75394058227539)",1,5.544464111328125,1,"(-6.457281112670898, 21.476530075073242, 864.2138671875)","(0.5050166845321655, 0.4330756664276123, 0.9290096163749695)",1,1705321497104,0.64,0.13
14451294707,263933726909,"(0.6394683718681335, 0.09422709792852402)","(51.27228927612305, 192.86807250976562, 62.15230941772461)",1,5.024017333984375,1,"(-59.370269775390625, 40.28793716430664, 862.8656616210938)","(0.5920385718345642, 0.390549898147583, 0.9316871166229248)",1,"(0.6454431414604187, 0.15495708584785461)","(53.46875762939453, 181.0673065185547, 57.857261657714844)",1,5.5538330078125,1,"(-6.566464424133301, 21.402803421020508, 864.2186889648438)","(0.5051975250244141, 0.43323564529418945, 0.929017186164856)",1,1705321497107,0.64,0.12
14451305810,263933738012,"(0.6392611265182495, 0.0970466360449791)","(51.196109771728516, 192.3201904296875, 61.95289993286133)",1,5.0276641845703125,1,"(-59.47369384765625, 40.252662658691406, 863.1343994140625)","(0.5921792984008789, 0.3906533718109131, 0.9322336316108704)",1,"(0.6422459483146667, 0.1567440927028656)","(52.29338836669922, 180.72007751464844, 57.73089599609375)",1,5.5579681396484375,1,"(-6.654301643371582, 21.37360954284668, 864.494384765625)","(0.5053392648696899, 0.4333130121231079, 0.929568350315094)",1,1705321497119,0.64,0.13
