timestamp,event,device
0,enter,TABLE
325,quit,TABLE
496,enter,SCREEN
1033,quit,SCREEN
1171,enter,TABLE
1240,quit,TABLE
1240,enter,SCREEN
1307,quit,SCREEN
1308,enter,TABLE
1379,quit,TABLE
1379,enter,SCREEN
1444,quit,SCREEN
1650,enter,SCREEN
1995,quit,SCREEN
1996,enter,TABLE
2055,quit,TABLE
2056,enter,SCREEN
2115,quit,SCREEN
2116,enter,TABLE
2502,quit,TABLE
2699,enter,SCREEN
2763,grasp,BLOCK
2831,quit,SCREEN
2895,enter,SCREEN
3090,quit,SCREEN
3149,enter,SCREEN
3281,quit,SCREEN
3282,enter,TABLE
3348,quit,TABLE
3406,enter,TABLE
6095,release,BLOCK
6155,quit,TABLE
