timestamp,event,device
0,enter,SCREEN
213,quit,SCREEN
262,enter,SCREEN
910,quit,SCREEN
1007,enter,SCREEN
2296,quit,SCREEN
2651,enter,TABLE
2760,quit,TABLE
3945,enter,SCREEN
4047,quit,SCREEN
4276,enter,SCREEN
5055,quit,SCREEN
5106,enter,SCREEN
5201,quit,SCREEN
5247,enter,SCREEN
5345,quit,SCREEN
5394,enter,TABLE
5960,quit,TABLE
6006,enter,SCREEN
7211,grasp,BLOCK
8099,quit,SCREEN
8239,enter,TABLE
9406,quit,TABLE
9406,enter,SCREEN
9866,quit,SCREEN
9916,enter,SCREEN
10410,quit,SCREEN
10557,release,BLOCK
