timestamp,event,device
0,enter,TABLE
103,quit,TABLE
437,enter,TABLE
810,quit,TABLE
868,enter,SCREEN
1738,quit,SCREEN
1797,enter,SCREEN
1908,quit,SCREEN
2128,enter,TABLE
2231,quit,TABLE
2541,enter,SCREEN
4091,quit,SCREEN
4145,enter,SCREEN
4241,quit,SCREEN
4290,enter,SCREEN
4742,quit,SCREEN
4743,enter,TABLE
5398,quit,TABLE
5398,enter,SCREEN
6556,grasp,BLOCK
6988,quit,SCREEN
7172,enter,TABLE
7966,quit,TABLE
8081,enter,SCREEN
9007,quit,SCREEN
9147,enter,TABLE
9695,quit,TABLE
9772,enter,TABLE
9806,quit,TABLE
9807,enter,SCREEN
10773,release,BLOCK
10833,quit,SCREEN
