timestamp,event,device
5,enter,SCREEN
1569,quit,SCREEN
2706,grasp,BLOCK
3245,enter,TABLE
3501,quit,TABLE
3714,enter,TABLE
3722,quit,TABLE
3723,enter,SCREEN
3811,quit,SCREEN
3812,enter,TABLE
3815,quit,TABLE
3816,enter,SCREEN
3829,quit,SCREEN
3830,enter,TABLE
3837,quit,TABLE
3838,enter,SCREEN
4008,quit,SCREEN
4009,enter,TABLE
4024,quit,TABLE
4025,enter,SCREEN
4057,quit,SCREEN
4058,enter,TABLE
4061,quit,TABLE
4062,enter,SCREEN
4298,quit,SCREEN
4299,enter,TABLE
4325,quit,TABLE
4326,enter,SCREEN
4330,quit,SCREEN
4331,enter,TABLE
4344,quit,TABLE
4345,enter,SCREEN
4429,quit,SCREEN
4430,enter,TABLE
4437,quit,TABLE
4438,enter,SCREEN
4458,release,BLOCK
4518,quit,SCREEN
