timestamp,distance
8,nan
25,nan
40,nan
58,nan
73,nan
89,nan
104,nan
121,nan
138,nan
153,nan
171,nan
186,nan
204,nan
221,nan
236,nan
251,nan
269,nan
285,nan
300,nan
315,nan
330,nan
353,nan
365,nan
380,nan
396,nan
413,nan
428,nan
446,nan
461,nan
479,nan
493,nan
511,nan
528,nan
543,nan
558,nan
577,nan
592,nan
607,nan
625,nan
640,nan
655,nan
675,nan
692,nan
709,22.047463581311177
721,nan
742,23.37874603021339
754,nan
771,19.551663035112345
785,nan
804,nan
822,nan
837,nan
852,nan
869,nan
887,nan
899,nan
917,nan
932,nan
949,nan
967,7.516014056971697
982,11.281681055879822
999,17.942422648972325
1017,nan
1032,18.759617564869416
1044,nan
1065,17.974670071925257
1079,nan
1096,18.03716752860075
1111,nan
1128,22.743428363035193
1142,nan
1161,21.919246915348165
1178,23.72307941579009
1195,22.98832188679307
1210,24.955484537700453
1228,23.203866270572664
1242,24.19596140647784
1259,23.295693452769477
1277,25.799287186614894
1294,23.947228982403363
1307,25.547391609789656
1323,23.326039852582053
1341,24.039911175425022
1358,23.914161284355785
1375,24.082841995482887
1389,24.17614466066037
1404,23.927902198496017
1422,23.904721591834623
1440,23.81160073294905
1454,24.144898228684404
1472,27.356520390767955
1486,24.638010556570944
1506,23.854653861950922
1518,24.324438879773073
1533,23.728975190244142
1551,nan
1568,nan
1580,nan
1597,nan
1614,nan
1629,nan
1647,nan
1661,nan
1678,nan
1697,nan
1712,nan
1730,nan
1742,nan
1759,nan
1776,nan
1794,nan
1809,nan
1826,nan
1841,nan
1857,nan
1875,nan
1890,nan
1906,nan
1924,nan
1939,nan
1953,nan
1971,nan
1989,nan
2004,nan
2020,nan
2035,nan
2053,nan
2069,nan
2084,nan
2102,nan
2117,nan
2138,nan
2150,nan
2165,nan
2181,nan
2199,nan
2214,nan
2232,nan
2247,nan
2265,nan
2277,nan
2295,nan
2313,nan
2328,nan
2344,nan
2362,nan
2376,nan
2393,nan
2408,nan
2426,nan
2441,nan
2459,nan
2474,nan
2492,nan
2509,nan
2524,nan
2539,nan
2560,nan
2572,nan
2587,nan
2604,nan
2621,nan
2639,nan
2654,nan
2671,nan
2688,nan
2703,nan
2718,nan
2736,nan
2751,nan
2769,nan
2784,nan
2801,nan
2819,nan
2834,nan
2848,nan
2868,0.7192191944325207
2880,-3.3500890133398014
2897,2.671910784490521
2915,-2.6797251726870948
2930,-2.769625288066675
2945,-2.780666997013742
2963,-2.6890822682951616
2981,3.3682396867796975
2996,3.2801781089865365
3010,4.369823629044017
3027,4.66514583950087
3044,4.897794457476877
3059,4.691455245500011
3077,4.684084706514901
3094,4.641837369418968
3109,4.325661930743232
3127,4.566075293394027
3142,4.041154206489572
3157,4.306315460057293
3176,4.076586689650739
3191,4.204622574238548
3206,4.247711346215043
3224,5.2231492776645405
3239,4.161504769827022
3259,3.9438358165333898
3270,2.078784690887126
3285,2.3004934572047633
3303,-2.4495256023240763
3320,-2.2350228938119283
3334,-1.9203314728684517
3352,1.8560246458834684
3368,1.2389335418758856
3387,0.7855890686858059
3399,0.8054058033868156
3416,0.9465837764249846
3431,0.8726148252855875
3448,1.3800179580974066
3465,1.3414062579797417
3483,1.334975689824515
3497,1.2575741014091935
3515,0.7796471120859069
3530,-1.007758130608465
3545,2.7134339108888437
3563,-1.2058023281137134
3577,1.974752382380794
3594,1.081606387289619
3612,1.584450107207547
3627,1.2906423902761137
3643,-1.3385937429571049
3661,-1.2326570079703192
3675,-1.4532808894642646
3693,1.2097298450741425
3708,1.4232960706011608
3726,1.5726312817198422
3742,2.3228620969615887
3757,3.1460792998494194
3775,3.3917674580583936
3790,4.424390844332592
3805,12.51057141584336
3824,12.2918411376139
3839,10.543194760540711
3854,nan
3868,nan
3888,0.6444337583184988
3903,2.691101831356074
3921,1.373531493673011
3936,2.945973490842169
3956,4.497884962627313
3969,14.562137422926536
3987,7.993107762487752
4002,13.030170854433562
4026,9.595949504793337
4032,11.07560650152644
4050,18.360198998564996
4068,10.563399724683753
4080,nan
4101,10.527743237631842
4116,10.559448863799245
4128,nan
4148,10.570423896234221
4160,nan
4180,10.566986265221272
4195,nan
4216,10.56147098430285
4228,nan
4243,-1.1737961045184224
4261,-1.5029490926338094
4277,-1.3681497614785711
4294,-2.742110262639085
4309,0.25807189289186144
4327,0.5375338975713259
4341,0.6130667046942401
4361,-1.4019440151507296
4373,1.495462244801838
4391,-2.1127492351157477
4406,0.7556692819454147
4422,-1.1699550567177022
4440,-0.956147316465742
4455,-0.9663121452313914
4472,1.0905046371328848
4487,1.5731484696599465
4508,1.2243365536349369
4519,1.1023187102809984
