timestamp,event,device
0,enter,SCREEN
301,quit,SCREEN
457,enter,TABLE
817,quit,TABLE
990,enter,TABLE
1042,quit,TABLE
1043,enter,SCREEN
1097,quit,SCREEN
1098,enter,TABLE
1150,quit,TABLE
1151,enter,SCREEN
1205,quit,SCREEN
1206,enter,TABLE
1260,quit,TABLE
1261,enter,SCREEN
1314,quit,SCREEN
1315,enter,TABLE
1428,quit,TABLE
1429,enter,SCREEN
1688,quit,SCREEN
1977,enter,TABLE
2395,grasp,BLOCK
3512,quit,TABLE
3715,enter,SCREEN
4033,quit,SCREEN
4293,enter,TABLE
4773,release,BLOCK
4833,quit,TABLE
