timestamp,event,device
0,enter,SCREEN
3889,quit,SCREEN
4007,enter,SCREEN
4445,quit,SCREEN
4690,enter,TABLE
5035,quit,TABLE
5251,enter,SCREEN
7088,quit,SCREEN
7465,enter,TABLE
7892,quit,TABLE
8027,enter,TABLE
8666,quit,TABLE
8807,enter,SCREEN
9653,quit,SCREEN
9862,enter,TABLE
10189,quit,TABLE
10399,enter,SCREEN
11486,quit,SCREEN
11717,enter,TABLE
12146,quit,TABLE
12268,enter,SCREEN
12705,grasp,BLOCK
12956,quit,SCREEN
13040,enter,TABLE
14323,quit,TABLE
14472,release,BLOCK
