pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
71989.324975,0,1,1.0,0.22989673614501954,0.6701489130655924,61.20246124267578,2d c++,73.56695556640625,79.16426086425781,46.99143600463867,61.20246124267578,13.990865707397461,,,,,,,,,,,,,,,,,,,,,
71989.324975,0,1,1.0,0.22992589545489905,0.670139691821235,61.2042868482262,pye3d 0.3.0 real-time,73.5762865455677,79.16647396290358,46.585554581988276,61.2042868482262,14.018713675076611,4.335149055510954,1.0,,-0.6162411210997404,-2.135231549198633,36.18863753199827,10.392304845413264,-6.263768880213967,-3.317625771951934,27.54529476938415,-0.5434336119967471,-0.11377593713247945,-0.8317060451155774,2.167574527755477,1.6848191758680466,-2.149555366266383,154.06064028489558,99.96281336984069,233.67474156562642,233.67474156562642,0.0
71989.332971,0,1,1.0,0.229158353805542,0.6707416534423828,61.19780731201172,2d c++,73.33067321777344,79.02200317382812,46.843727111816406,61.19780731201172,13.921797752380371,,,,,,,,,,,,,,,,,,,,,
71989.332971,0,1,1.0,0.2291813040739407,0.6707240434750985,61.19802430342436,pye3d 0.3.0 real-time,73.33801730366102,79.02622956597637,46.49598808575399,61.19802430342436,14.040248888889067,4.336179942878277,1.0,,-0.6162411210997404,-2.135231549198633,36.18863753199827,10.392304845413264,-6.2785041274731865,-3.323326770705547,27.555723343192312,-0.5448515118253614,-0.11432451599332083,-0.8307025551330097,2.1680899714391386,1.6853713577310718,-2.151302701709262,154.06064028489558,99.96281336984069,233.67474156562642,233.67474156562642,0.0
71989.340947,0,1,1.0,0.229044771194458,0.6714076042175293,61.30479431152344,2d c++,73.29432678222656,78.86217498779297,46.86699295043945,61.30479431152344,13.939990997314453,,,,,,,,,,,,,,,,,,,,,
71989.340947,0,1,1.0,0.22906135652120702,0.6713876242499963,61.3040824583389,pye3d 0.3.0 real-time,73.29963408678624,78.86697018000089,46.599377546828904,61.3040824583389,14.092300786784293,4.344659360421706,1.0,,-0.6162411210997404,-2.135231549198633,36.18863753199827,10.392304845413264,-6.270072336396279,-3.3255604605710984,27.550506387376224,-0.5440401623506942,-0.11453945290084787,-0.8312045569404711,2.172329680210853,1.685587715877275,-2.150342623105682,154.06064028489558,99.96281336984069,233.67474156562642,233.67474156562642,0.0
71989.349098,1,1,1.0,0.22853690509243946,0.6717569137552173,61.49876348049356,pye3d 0.3.0 real-time,73.13180962958063,78.77834069874785,46.74072796323475,61.49876348049356,14.032389844578319,4.360324030875537,1.0,,-0.6162411210997404,-2.135231549198633,36.18863753199827,10.392304845413264,-6.269435479821824,-3.3168944694571385,27.548899903725115,-0.5439788807982447,-0.11370556751710789,-0.8313591409018737,2.1801620154377686,1.684748346603569,-2.1502058037638347,154.06064028489558,99.96281336984069,233.67474156562642,233.67474156562642,0.0
71989.349098,1,1,1.0,0.2285378694534302,0.6717546145121256,61.49858856201172,2d c++,73.13211822509766,78.77889251708984,46.7222900390625,61.49858856201172,14.051587104797363,,,,,,,,,,,,,,,,,,,,,
71989.360993,1,1,1.0,0.22844483852386474,0.6723735173543295,61.40007781982422,2d c++,73.10234832763672,78.63035583496094,46.753700256347656,61.40007781982422,14.40710353851317,,,,,,,,,,,,,,,,,,,,,
71989.360993,1,1,1.0,0.2284532179432094,0.6724081295731625,61.40503744024283,pye3d 0.3.0 real-time,73.10502974182701,78.62204890244098,46.718976469197344,61.40503744024283,14.07210903945699,4.354448597607159,1.0,,-0.6162411210997404,-2.135231549198633,36.18863753199827,10.392304845413264,-6.255562322805434,-3.316072603301884,27.53972599418399,-0.5426439356419244,-0.11362648340944562,-0.8322419007590558,2.1772242988035795,1.6846687466095775,-2.148594969574284,154.06064028489558,99.96281336984069,233.67474156562642,233.67474156562642,0.0
