timestamp,event,device
307,enter,SCREEN
578,quit,SCREEN
579,enter,SCREEN
1382,quit,SCREEN
1687,enter,TABLE
1749,quit,TABLE
1811,enter,TABLE
2589,quit,TABLE
2689,enter,TABLE
2751,quit,TABLE
2751,enter,SCREEN
2980,quit,SCREEN
2981,enter,TABLE
2984,quit,TABLE
2985,enter,SCREEN
3108,quit,SCREEN
3109,enter,TABLE
3116,quit,TABLE
3117,enter,SCREEN
3141,quit,SCREEN
3142,enter,TABLE
3164,quit,TABLE
3165,enter,SCREEN
3340,quit,SCREEN
3341,enter,TABLE
3349,quit,TABLE
3350,enter,SCREEN
3398,quit,SCREEN
3399,enter,TABLE
3405,quit,TABLE
3406,enter,SCREEN
3434,quit,SCREEN
3435,enter,TABLE
3451,quit,TABLE
3452,enter,SCREEN
3464,quit,SCREEN
3465,enter,TABLE
3467,quit,TABLE
3468,enter,SCREEN
3998,quit,SCREEN
4018,enter,TABLE
4081,quit,TABLE
5503,grasp,BLOCK
6843,enter,TABLE
6926,quit,TABLE
7132,enter,TABLE
7193,quit,TABLE
7975,enter,TABLE
8037,quit,TABLE
8200,enter,TABLE
8268,quit,TABLE
9127,enter,SCREEN
9306,release,BLOCK
9366,quit,SCREEN
