timestamp,event,device
1,enter,SCREEN
2083,quit,SCREEN
2882,enter,SCREEN
4557,quit,SCREEN
5645,enter,SCREEN
8357,quit,SCREEN
8541,enter,TABLE
9151,quit,TABLE
9172,enter,TABLE
9330,quit,TABLE
10074,enter,SCREEN
10474,grasp,BLOCK
11459,quit,SCREEN
11688,enter,TABLE
11794,quit,TABLE
12071,enter,TABLE
12132,quit,TABLE
12532,enter,SCREEN
12916,quit,SCREEN
13406,enter,TABLE
13510,quit,TABLE
13678,enter,TABLE
13773,quit,TABLE
13809,enter,TABLE
13920,quit,TABLE
14805,release,BLOCK
