timestamp,distance
0,nan
38,nan
77,nan
116,nan
155,nan
195,nan
233,nan
270,nan
307,nan
345,nan
377,nan
408,nan
437,nan
470,nan
504,21.509173196353203
537,22.23846507486862
574,21.945575340100877
614,21.62831859583145
654,21.773682632426112
694,22.262350603622767
734,22.08787539005432
773,21.038863831437986
812,20.93424264864062
854,20.981868632353326
893,20.03133473995096
934,19.245472524103022
975,18.932741335527872
1013,19.739234048560828
1054,19.42603942591761
1096,18.92139733967664
1136,19.31261299695738
1180,18.727375560049214
1223,18.614222409142567
1264,19.051510589037505
1305,19.369420381493494
1346,19.327771365069655
1386,19.88361679463675
1431,19.098783932483517
1473,19.31701946644805
1515,11.413796780655293
1556,1.1089456929224297
1598,0.8755595699650973
1640,1.1371652488534905
1681,0.8974645354236778
1724,0.7711381171989441
1767,1.4424299215151855
1811,1.445219123561602
1853,0.8625358697987606
1895,0.9438926767953464
1936,0.7529853961396645
1977,0.9593656871407552
2018,0.896357452430138
2059,0.934802125242131
2100,0.7621241382437356
2140,0.4390116604110169
2181,0.3873963485420689
2221,0.6610569779803889
2262,1.6322876883233073
2303,1.657183743577408
2345,1.642774189503105
2386,1.7371123094397718
2426,0.9653565680290191
2466,1.3770159890016578
2505,1.4145193606396993
2548,1.571104757940304
2587,11.36453074539842
2625,13.119106276625239
2663,nan
2699,nan
2730,nan
2760,nan
2788,nan
2816,nan
2846,nan
2876,nan
2910,nan
