timestamp,event,device
0,enter,SCREEN
511,quit,SCREEN
569,enter,SCREEN
736,quit,SCREEN
900,enter,TABLE
1011,quit,TABLE
1969,enter,SCREEN
2148,quit,SCREEN
2589,enter,SCREEN
2697,quit,SCREEN
2698,enter,TABLE
2745,quit,TABLE
2746,enter,SCREEN
2796,quit,SCREEN
2797,enter,TABLE
2988,quit,TABLE
2988,enter,SCREEN
3202,quit,SCREEN
3258,enter,SCREEN
3361,quit,SCREEN
3411,enter,SCREEN
5202,quit,SCREEN
5289,enter,TABLE
5551,quit,TABLE
5770,enter,TABLE
5971,quit,TABLE
6231,enter,SCREEN
6392,quit,SCREEN
6450,enter,SCREEN
7121,quit,SCREEN
7284,enter,SCREEN
7508,quit,SCREEN
7557,enter,SCREEN
7659,quit,SCREEN
7716,enter,SCREEN
7997,quit,SCREEN
8051,enter,SCREEN
8339,quit,SCREEN
8496,enter,TABLE
8890,quit,TABLE
9076,enter,SCREEN
9628,grasp,BLOCK
9691,quit,SCREEN
9756,enter,SCREEN
9817,quit,SCREEN
10099,enter,TABLE
11496,release,BLOCK
11556,quit,TABLE
