timestamp,event,device
733,enter,TABLE
981,quit,TABLE
1200,enter,TABLE
1245,quit,TABLE
1246,enter,SCREEN
1344,quit,SCREEN
1345,enter,TABLE
1392,quit,TABLE
1393,enter,SCREEN
1487,quit,SCREEN
1488,enter,TABLE
1535,quit,TABLE
1536,enter,SCREEN
1679,quit,SCREEN
1680,enter,TABLE
1728,quit,TABLE
1729,enter,SCREEN
1825,quit,SCREEN
1899,enter,TABLE
2373,quit,TABLE
2452,enter,TABLE
2498,grasp,BLOCK
2731,quit,TABLE
2778,enter,TABLE
2921,quit,TABLE
2921,enter,SCREEN
3017,quit,SCREEN
3306,enter,TABLE
4680,release,BLOCK
4740,quit,TABLE
