timestamp,event,device
424,enter,TABLE
895,quit,TABLE
1320,enter,SCREEN
1370,quit,SCREEN
1371,enter,TABLE
1423,quit,TABLE
1424,enter,SCREEN
1532,quit,SCREEN
1533,enter,TABLE
1630,quit,TABLE
1631,enter,SCREEN
1679,quit,SCREEN
1680,enter,TABLE
1816,quit,TABLE
1935,enter,TABLE
2791,quit,TABLE
2872,enter,TABLE
3974,quit,TABLE
5224,enter,TABLE
5267,quit,TABLE
5268,enter,SCREEN
5312,quit,SCREEN
5313,enter,TABLE
5688,quit,TABLE
5811,enter,TABLE
6286,grasp,BLOCK
6420,quit,TABLE
6421,enter,SCREEN
6465,quit,SCREEN
6466,enter,TABLE
6556,quit,TABLE
6556,enter,SCREEN
6600,quit,SCREEN
6601,enter,TABLE
6731,quit,TABLE
6731,enter,SCREEN
6816,quit,SCREEN
6981,enter,TABLE
8109,release,BLOCK
8169,quit,TABLE
