timestamp,event,device
963,enter,TABLE
1366,quit,TABLE
1366,enter,SCREEN
1565,quit,SCREEN
1566,enter,TABLE
1615,quit,TABLE
1616,enter,SCREEN
1668,quit,SCREEN
1669,enter,TABLE
1868,quit,TABLE
1946,enter,TABLE
2639,quit,TABLE
2680,grasp,BLOCK
2728,enter,TABLE
2877,quit,TABLE
2878,enter,SCREEN
3026,quit,SCREEN
3027,enter,TABLE
3123,quit,TABLE
3124,enter,SCREEN
3171,quit,SCREEN
3172,enter,TABLE
3222,quit,TABLE
3223,enter,SCREEN
3416,quit,SCREEN
3607,enter,TABLE
4949,quit,TABLE
5152,release,BLOCK
