timestamp,event,device
0,enter,TABLE
905,quit,TABLE
1091,enter,SCREEN
1289,quit,SCREEN
1290,enter,TABLE
1394,quit,TABLE
1463,enter,SCREEN
1558,quit,SCREEN
1748,enter,TABLE
1849,quit,TABLE
2963,enter,TABLE
3018,quit,TABLE
3019,enter,SCREEN
3072,quit,SCREEN
3073,enter,TABLE
3127,quit,TABLE
3128,enter,SCREEN
3177,quit,SCREEN
3178,enter,TABLE
3333,quit,TABLE
3387,enter,TABLE
3495,quit,TABLE
3552,enter,SCREEN
3757,quit,SCREEN
3758,enter,TABLE
3811,quit,TABLE
3812,enter,SCREEN
3863,quit,SCREEN
3864,enter,TABLE
3913,quit,TABLE
3914,enter,SCREEN
4058,quit,SCREEN
4419,enter,TABLE
4890,grasp,BLOCK
5486,quit,TABLE
5784,enter,TABLE
5835,quit,TABLE
5836,enter,SCREEN
5892,quit,SCREEN
5893,enter,TABLE
5989,quit,TABLE
6097,enter,TABLE
6831,quit,TABLE
7037,release,BLOCK
