timestamp,event,device
25,enter,SCREEN
395,quit,SCREEN
448,enter,TABLE
832,quit,TABLE
866,enter,TABLE
873,quit,TABLE
874,enter,SCREEN
900,quit,SCREEN
901,enter,TABLE
910,quit,TABLE
911,enter,SCREEN
980,quit,SCREEN
981,enter,TABLE
1007,quit,TABLE
1008,enter,SCREEN
1016,quit,SCREEN
1017,enter,TABLE
1024,quit,TABLE
1025,enter,SCREEN
1163,quit,SCREEN
1164,enter,TABLE
1174,quit,TABLE
1175,enter,SCREEN
1207,quit,SCREEN
1208,enter,TABLE
1210,quit,TABLE
1211,enter,SCREEN
1227,quit,SCREEN
1228,enter,TABLE
1232,quit,TABLE
1233,enter,SCREEN
1390,quit,SCREEN
1391,enter,TABLE
1399,quit,TABLE
1400,enter,SCREEN
1422,quit,SCREEN
1423,enter,TABLE
1442,quit,TABLE
1443,enter,SCREEN
1529,quit,SCREEN
1603,grasp,BLOCK
1759,enter,TABLE
3075,quit,TABLE
3322,enter,TABLE
3386,quit,TABLE
3625,enter,SCREEN
3659,quit,SCREEN
3660,enter,TABLE
3666,quit,TABLE
3667,enter,SCREEN
3688,quit,SCREEN
3689,enter,TABLE
3693,release,BLOCK
3753,quit,TABLE
