timestamp,event,device
4,enter,SCREEN
204,quit,SCREEN
205,enter,TABLE
235,quit,TABLE
236,enter,SCREEN
1974,quit,SCREEN
2696,enter,TABLE
2764,quit,TABLE
2821,enter,SCREEN
3432,quit,SCREEN
3433,enter,TABLE
3453,quit,TABLE
3454,enter,SCREEN
3545,quit,SCREEN
3546,enter,TABLE
3554,quit,TABLE
3555,enter,SCREEN
4227,quit,SCREEN
4228,enter,TABLE
4245,quit,TABLE
4246,enter,SCREEN
4308,quit,SCREEN
4324,enter,TABLE
4729,quit,TABLE
4775,enter,SCREEN
4811,quit,SCREEN
4812,enter,TABLE
4821,quit,TABLE
4822,enter,SCREEN
4828,quit,SCREEN
4829,enter,TABLE
4836,quit,TABLE
4837,enter,SCREEN
4846,quit,SCREEN
4847,enter,TABLE
4851,quit,TABLE
4852,enter,SCREEN
4864,quit,SCREEN
4865,enter,TABLE
4874,quit,TABLE
4875,enter,SCREEN
5038,quit,SCREEN
5039,enter,TABLE
5041,quit,TABLE
5042,enter,SCREEN
5249,quit,SCREEN
5250,enter,TABLE
5313,quit,TABLE
5397,enter,TABLE
5564,grasp,BLOCK
6936,quit,TABLE
7529,release,BLOCK
