timestamp,event,device
2,enter,SCREEN
71,quit,SCREEN
72,enter,TABLE
84,quit,TABLE
85,enter,SCREEN
438,quit,SCREEN
439,enter,TABLE
446,quit,TABLE
447,enter,SCREEN
3102,quit,SCREEN
3336,enter,TABLE
4103,quit,TABLE
4337,enter,SCREEN
4531,quit,SCREEN
4532,enter,TABLE
4541,quit,TABLE
4542,enter,SCREEN
4549,quit,SCREEN
4550,enter,TABLE
4553,quit,TABLE
4554,enter,SCREEN
4952,quit,SCREEN
4953,enter,TABLE
4953,quit,TABLE
4954,enter,SCREEN
5036,quit,SCREEN
5037,enter,TABLE
5049,quit,TABLE
5050,enter,SCREEN
5084,quit,SCREEN
5085,enter,TABLE
5087,quit,TABLE
5088,enter,SCREEN
5423,quit,SCREEN
5424,enter,TABLE
5429,quit,TABLE
5430,enter,SCREEN
5437,quit,SCREEN
5438,enter,TABLE
5440,quit,TABLE
5441,enter,SCREEN
5490,quit,SCREEN
5491,enter,TABLE
5506,quit,TABLE
5507,enter,SCREEN
5763,quit,SCREEN
5764,enter,TABLE
5774,quit,TABLE
5775,enter,SCREEN
5942,quit,SCREEN
5943,enter,TABLE
5955,quit,TABLE
5956,enter,SCREEN
5975,quit,SCREEN
5976,enter,TABLE
5985,quit,TABLE
5986,enter,SCREEN
6055,quit,SCREEN
6056,enter,TABLE
6062,quit,TABLE
6063,enter,SCREEN
6141,quit,SCREEN
6142,enter,TABLE
6151,quit,TABLE
6152,enter,SCREEN
6204,quit,SCREEN
6205,enter,TABLE
6206,quit,TABLE
6207,enter,SCREEN
6237,quit,SCREEN
6238,enter,TABLE
6255,quit,TABLE
6256,enter,SCREEN
6268,quit,SCREEN
6269,enter,TABLE
6332,quit,TABLE
6671,enter,TABLE
6768,quit,TABLE
6951,enter,SCREEN
7499,grasp,BLOCK
7592,quit,SCREEN
8355,enter,SCREEN
8719,quit,SCREEN
8915,enter,TABLE
10270,quit,TABLE
10391,release,BLOCK
