timestamp,event,device
0,enter,TABLE
156,quit,TABLE
310,enter,TABLE
416,quit,TABLE
799,enter,TABLE
1281,quit,TABLE
1498,enter,SCREEN
1553,quit,SCREEN
1554,enter,TABLE
1715,quit,TABLE
1769,enter,SCREEN
2246,quit,SCREEN
2299,enter,SCREEN
2404,quit,SCREEN
2630,enter,TABLE
3107,quit,TABLE
3269,grasp,BLOCK
3370,enter,SCREEN
3469,quit,SCREEN
3520,enter,SCREEN
3822,quit,SCREEN
4110,enter,TABLE
5196,quit,TABLE
5766,enter,SCREEN
5982,quit,SCREEN
6449,enter,TABLE
11457,release,BLOCK
11517,quit,TABLE
