timestamp,event,device
0,enter,TABLE
615,quit,TABLE
666,enter,TABLE
924,quit,TABLE
1266,enter,TABLE
1388,quit,TABLE
1516,enter,TABLE
1583,quit,TABLE
1650,enter,SCREEN
1770,quit,SCREEN
1771,enter,TABLE
1833,quit,TABLE
1833,enter,SCREEN
1896,quit,SCREEN
2196,enter,TABLE
2520,quit,TABLE
2689,grasp,BLOCK
2854,enter,SCREEN
2961,quit,SCREEN
3016,enter,SCREEN
3394,quit,SCREEN
3790,enter,TABLE
3945,quit,TABLE
3993,enter,TABLE
4098,quit,TABLE
4152,enter,TABLE
4260,quit,TABLE
4419,enter,TABLE
4522,quit,TABLE
4632,enter,TABLE
5177,quit,TABLE
5233,enter,TABLE
5768,release,BLOCK
5828,quit,TABLE
