timestamp,event,device
0,enter,SCREEN
1680,quit,SCREEN
1797,enter,TABLE
1871,quit,TABLE
1908,enter,TABLE
2724,quit,TABLE
4409,enter,TABLE
5425,quit,TABLE
5749,enter,SCREEN
6706,quit,SCREEN
7729,enter,TABLE
8083,quit,TABLE
8198,enter,TABLE
8469,quit,TABLE
8508,enter,TABLE
8616,quit,TABLE
8694,enter,TABLE
8770,quit,TABLE
8845,enter,TABLE
9495,quit,TABLE
9705,enter,SCREEN
10816,quit,SCREEN
11080,enter,SCREEN
11164,quit,SCREEN
11290,enter,SCREEN
11369,quit,SCREEN
11449,enter,SCREEN
11656,quit,SCREEN
12862,enter,TABLE
12934,quit,TABLE
12968,enter,TABLE
13037,quit,TABLE
13228,enter,TABLE
13681,quit,TABLE
14038,enter,SCREEN
14298,quit,SCREEN
14374,enter,SCREEN
14560,quit,SCREEN
14670,enter,SCREEN
14807,quit,SCREEN
15020,enter,SCREEN
15101,quit,SCREEN
15289,enter,SCREEN
15381,quit,SCREEN
15657,enter,TABLE
15690,grasp,BLOCK
17008,quit,TABLE
17079,enter,TABLE
17414,quit,TABLE
17452,enter,TABLE
17835,quit,TABLE
17869,enter,TABLE
17938,quit,TABLE
19390,release,BLOCK
