timestamp,event,device
0,enter,TABLE
146,quit,TABLE
239,enter,TABLE
394,quit,TABLE
395,enter,SCREEN
451,quit,SCREEN
452,enter,TABLE
681,quit,TABLE
682,enter,SCREEN
736,quit,SCREEN
737,enter,TABLE
856,quit,TABLE
857,enter,SCREEN
910,quit,SCREEN
911,enter,TABLE
969,quit,TABLE
970,enter,SCREEN
1033,quit,SCREEN
1034,enter,TABLE
1091,quit,TABLE
1092,enter,SCREEN
1150,quit,SCREEN
1151,enter,TABLE
1209,quit,TABLE
1210,enter,SCREEN
1333,quit,SCREEN
1334,enter,TABLE
1388,quit,TABLE
1389,enter,SCREEN
1739,quit,SCREEN
1740,enter,TABLE
1986,quit,TABLE
2115,enter,SCREEN
2178,quit,SCREEN
2242,enter,SCREEN
2307,quit,SCREEN
2442,enter,SCREEN
2504,grasp,BLOCK
2687,quit,SCREEN
2889,enter,TABLE
4258,quit,TABLE
4309,release,BLOCK
