timestamp,event,device
0,enter,SCREEN
1124,quit,SCREEN
1413,enter,TABLE
1739,quit,TABLE
2062,enter,SCREEN
2740,quit,SCREEN
3450,enter,SCREEN
5034,quit,SCREEN
5284,enter,TABLE
5365,quit,TABLE
5857,enter,SCREEN
6303,quit,SCREEN
6482,enter,SCREEN
7696,quit,SCREEN
7823,enter,SCREEN
9249,quit,SCREEN
9576,enter,TABLE
9951,quit,TABLE
10640,enter,SCREEN
12070,quit,SCREEN
12166,enter,TABLE
12918,quit,TABLE
13078,enter,SCREEN
14827,quit,SCREEN
15040,enter,TABLE
15579,quit,TABLE
15718,enter,SCREEN
16366,grasp,BLOCK
17166,quit,SCREEN
17288,enter,TABLE
17325,quit,TABLE
17326,enter,SCREEN
18461,quit,SCREEN
18677,enter,TABLE
19252,quit,TABLE
19633,enter,SCREEN
20455,quit,SCREEN
20630,enter,TABLE
22490,quit,TABLE
22787,enter,TABLE
22862,release,BLOCK
22922,quit,TABLE
