pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
353788.542056,0,0,0.8234010338783264,0.3662657413477593,0.33838268713096975,29.360053570471578,pye3d 0.3.0 real-time,117.20503723128297,158.78815508856727,14.5655023172472,29.360053570471578,162.07810165561688,1.654223635449466,1.0,,4.5221415131962885,-1.6144173200287644,29.910266172076536,10.392304845413264,-4.622625291131623,0.9085474822672683,25.666695894487436,-0.8799555960258456,0.24277240129359423,-0.4083377403485269,0.827111817724733,1.3255735928397065,-2.7071216566978307,211.00339807932022,101.69528226113584,283.5128125918245,283.5128125918245,0.0
353788.542056,0,0,0.8234010338783264,0.3661443471908569,0.3385178248087565,29.324981689453125,2d c++,117.16619110107422,158.75572204589844,12.07774829864502,29.324981689453125,154.07469177246097,,,,,,,,,,,,,,,,,,,,,
353788.54998199997,0,0,0.8080437779426575,0.3676194906234741,0.33799146016438797,30.139968872070312,2d c++,117.63823699951172,158.88204956054688,12.393329620361328,30.139968872070312,153.7008972167969,,,,,,,,,,,,,,,,,,,,,
353788.54998199997,0,0,0.8080437779426575,0.36772685162938096,0.3378444662594301,30.17541294469599,pye3d 0.3.0 real-time,117.67259252140191,158.91732809773677,14.249400808700196,30.17541294469599,161.52086096400097,1.6858810083634546,1.0,,4.5221415131962885,-1.6144173200287644,29.910266172076536,10.392304845413264,-4.751897763833927,1.0746509387784782,26.068247511583557,-0.8923948455114262,0.2587557138486066,-0.36969841797786435,0.8429405041817273,1.3090625037585253,-2.748839656621248,211.00339807932022,101.69528226113584,283.5128125918245,283.5128125918245,0.0
353788.558004,0,0,0.7091870307922363,0.36892428398132326,0.3354214986165365,30.858808517456055,2d c++,118.05577087402344,159.49884033203125,12.819395065307617,30.858808517456055,151.83848571777344,,,,,,,,,,,,,,,,,,,,,
353788.558004,0,0,0.7091870307922363,0.36904653385723396,0.3352314482641111,30.901807088576952,pye3d 0.3.0 real-time,118.09489083431487,159.54445241661332,14.67397226313151,30.901807088576952,161.15515121203651,1.726340799229316,1.0,,4.5221415131962885,-1.6144173200287644,29.910266172076536,10.392304845413264,-4.717758817887669,1.1225962082797754,26.0201506445516,-0.8891098239061058,0.26336924955743046,-0.37432654116587777,0.863170399614658,1.3042832264643318,-2.743104113761221,211.00339807932022,101.69528226113584,283.5128125918245,283.5128125918245,0.0
353788.56597,1,0,0.9247666597366333,0.371420693397522,0.3324308395385742,30.77442741394043,2d c++,118.85462188720703,160.2165985107422,13.336566925048828,30.77442741394043,152.03871154785156,,,,,,,,,,,,,,,,,,,,,
353788.56597,1,0,0.9247666597366333,0.37150377375742644,0.3322444840774008,30.81508018067148,pye3d 0.3.0 real-time,118.88120760237646,160.26132382142382,14.225783752198694,30.81508018067148,160.4066997062078,1.7129856030289408,1.0,,4.5221415131962885,-1.6144173200287644,29.910266172076536,10.392304845413264,-4.763414840221193,1.2841146267335017,26.25281408611467,-0.8935030767035038,0.27891136661965404,-0.35193849106304004,0.8564928015144704,1.2881360234629877,-2.7663679186699928,211.00339807932022,101.69528226113584,283.5128125918245,283.5128125918245,0.0
353788.573988,1,0,0.8405987024307251,0.3732612957184264,0.33087804791400677,32.7046458575114,pye3d 0.3.0 real-time,119.44361462989646,160.58926850063838,15.732625159244101,32.7046458575114,157.2129745070267,1.8265884281204037,1.0,,4.5221415131962885,-1.6144173200287644,29.910266172076536,10.392304845413264,-4.431248322770275,1.7871472034489004,25.877132249451503,-0.8615403386591591,0.32731569888261847,-0.38808849265089573,0.9132942140602018,1.2373349402524974,-2.718357191262455,211.00339807932022,101.69528226113584,283.5128125918245,283.5128125918245,0.0
353788.573988,1,0,0.8405987024307251,0.3731436491012573,0.3309647878011067,32.68158721923828,2d c++,119.40596771240234,160.56845092773438,13.53023624420166,32.68158721923828,152.12399291992188,,,,,,,,,,,,,,,,,,,,,
