timestamp,event,device
186,enter,SCREEN
835,quit,SCREEN
1388,enter,TABLE
1454,quit,TABLE
1532,enter,SCREEN
1810,quit,SCREEN
1811,enter,TABLE
1850,quit,TABLE
1851,enter,SCREEN
1859,quit,SCREEN
1860,enter,TABLE
1866,quit,TABLE
1867,enter,SCREEN
1874,quit,SCREEN
1875,enter,TABLE
1875,quit,TABLE
1876,enter,SCREEN
1892,quit,SCREEN
1893,enter,TABLE
1898,quit,TABLE
1899,enter,SCREEN
1923,quit,SCREEN
1924,enter,TABLE
1931,quit,TABLE
1932,enter,SCREEN
1937,quit,SCREEN
1938,enter,TABLE
1942,quit,TABLE
1943,enter,SCREEN
1955,quit,SCREEN
1956,enter,TABLE
1965,quit,TABLE
1966,enter,SCREEN
1973,quit,SCREEN
1974,enter,TABLE
2002,quit,TABLE
2003,enter,SCREEN
2004,quit,SCREEN
2005,enter,TABLE
2009,quit,TABLE
2010,enter,SCREEN
2022,quit,SCREEN
2023,enter,TABLE
2033,quit,TABLE
2034,enter,SCREEN
2068,quit,SCREEN
2069,enter,TABLE
2076,quit,TABLE
2077,enter,SCREEN
2086,quit,SCREEN
2087,enter,TABLE
2087,quit,TABLE
2088,enter,SCREEN
2135,quit,SCREEN
2136,enter,TABLE
2154,quit,TABLE
2155,enter,SCREEN
2168,quit,SCREEN
2169,enter,TABLE
2346,quit,TABLE
3359,enter,TABLE
3531,quit,TABLE
3792,enter,SCREEN
3880,quit,SCREEN
3940,enter,SCREEN
4421,quit,SCREEN
4422,enter,TABLE
5004,quit,TABLE
5129,enter,SCREEN
6724,grasp,BLOCK
7060,quit,SCREEN
7866,enter,TABLE
9660,quit,TABLE
9829,enter,SCREEN
10062,release,BLOCK
10122,quit,SCREEN
