timestamp,event,device
60,enter,TABLE
181,quit,TABLE
547,enter,SCREEN
937,quit,SCREEN
996,enter,SCREEN
1115,quit,SCREEN
1401,enter,SCREEN
5224,quit,SCREEN
5843,enter,TABLE
5967,quit,TABLE
6139,enter,TABLE
6273,quit,TABLE
6423,enter,TABLE
6487,quit,TABLE
6680,enter,SCREEN
8007,quit,SCREEN
8133,enter,TABLE
8540,quit,TABLE
8664,enter,TABLE
9593,quit,TABLE
9682,enter,TABLE
10038,quit,TABLE
10201,enter,TABLE
10307,quit,TABLE
10454,enter,SCREEN
10799,quit,SCREEN
11165,enter,TABLE
11455,quit,TABLE
11632,enter,TABLE
11737,quit,TABLE
11921,enter,TABLE
11992,quit,TABLE
12039,enter,SCREEN
14042,quit,SCREEN
14321,enter,SCREEN
15220,quit,SCREEN
15315,enter,TABLE
16342,quit,TABLE
16435,enter,SCREEN
17041,grasp,BLOCK
18357,quit,SCREEN
18567,enter,TABLE
21261,release,BLOCK
21321,quit,TABLE
