timestamp,event,device
0,enter,SCREEN
116,quit,SCREEN
171,enter,SCREEN
508,quit,SCREEN
565,enter,SCREEN
728,quit,SCREEN
729,enter,TABLE
784,quit,TABLE
785,enter,SCREEN
1005,quit,SCREEN
1006,enter,TABLE
1171,quit,TABLE
1172,enter,SCREEN
1223,quit,SCREEN
1224,enter,TABLE
1279,quit,TABLE
1280,enter,SCREEN
1331,quit,SCREEN
1332,enter,TABLE
1386,quit,TABLE
1387,enter,SCREEN
1447,quit,SCREEN
1448,enter,TABLE
1556,quit,TABLE
1557,enter,SCREEN
1653,quit,SCREEN
1700,enter,TABLE
2101,quit,TABLE
2191,enter,SCREEN
2401,quit,SCREEN
2924,enter,TABLE
3082,quit,TABLE
3365,enter,TABLE
3482,quit,TABLE
3752,enter,TABLE
3808,quit,TABLE
3809,enter,SCREEN
4037,quit,SCREEN
4038,enter,TABLE
4150,quit,TABLE
4151,enter,SCREEN
4204,quit,SCREEN
4205,enter,TABLE
4311,quit,TABLE
4312,enter,SCREEN
4701,quit,SCREEN
4908,enter,SCREEN
5098,quit,SCREEN
5220,enter,TABLE
5671,grasp,BLOCK
5891,quit,TABLE
5954,enter,SCREEN
6017,quit,SCREEN
6018,enter,TABLE
6075,quit,TABLE
6076,enter,SCREEN
6202,quit,SCREEN
6378,enter,TABLE
8031,release,BLOCK
8091,quit,TABLE
