timestamp,event,device
0,enter,TABLE
539,quit,TABLE
774,enter,SCREEN
885,quit,SCREEN
941,enter,SCREEN
1338,quit,SCREEN
1339,enter,TABLE
1455,quit,TABLE
1456,enter,SCREEN
1607,quit,SCREEN
1608,enter,TABLE
1869,quit,TABLE
1870,enter,SCREEN
1957,quit,SCREEN
2051,enter,TABLE
2154,quit,TABLE
2209,enter,TABLE
2385,grasp,BLOCK
2432,quit,TABLE
2481,enter,TABLE
2592,quit,TABLE
2703,enter,SCREEN
2876,quit,SCREEN
2877,enter,TABLE
2933,quit,TABLE
2934,enter,SCREEN
2995,quit,SCREEN
3154,enter,TABLE
4692,release,BLOCK
4752,quit,TABLE
