timestamp,event,device
0,enter,TABLE
111,quit,TABLE
278,enter,TABLE
851,quit,TABLE
851,enter,SCREEN
969,quit,SCREEN
970,enter,TABLE
1028,quit,TABLE
1029,enter,SCREEN
1256,quit,SCREEN
1433,enter,SCREEN
1614,quit,SCREEN
1722,enter,SCREEN
1920,quit,SCREEN
1967,enter,TABLE
2597,grasp,BLOCK
3019,quit,TABLE
3072,enter,TABLE
3446,quit,TABLE
3570,enter,TABLE
3618,quit,TABLE
3619,enter,SCREEN
3725,quit,SCREEN
3834,enter,TABLE
3889,quit,TABLE
3890,enter,SCREEN
3945,quit,SCREEN
3946,enter,TABLE
4060,quit,TABLE
4061,enter,SCREEN
4221,quit,SCREEN
4378,enter,TABLE
5944,release,BLOCK
6004,quit,TABLE
