timestamp,event,device
182,enter,TABLE
195,quit,TABLE
196,enter,SCREEN
216,quit,SCREEN
217,enter,TABLE
217,quit,TABLE
218,enter,SCREEN
328,quit,SCREEN
329,enter,TABLE
330,quit,TABLE
331,enter,SCREEN
361,quit,SCREEN
362,enter,TABLE
362,quit,TABLE
363,enter,SCREEN
394,quit,SCREEN
395,enter,TABLE
395,quit,TABLE
396,enter,SCREEN
409,quit,SCREEN
410,enter,TABLE
418,quit,TABLE
419,enter,SCREEN
427,quit,SCREEN
428,enter,TABLE
429,quit,TABLE
430,enter,SCREEN
445,quit,SCREEN
446,enter,TABLE
466,quit,TABLE
467,enter,SCREEN
516,quit,SCREEN
517,enter,TABLE
517,quit,TABLE
518,enter,SCREEN
576,quit,SCREEN
577,enter,TABLE
611,quit,TABLE
612,enter,SCREEN
1117,quit,SCREEN
1739,enter,SCREEN
1930,grasp,BLOCK
2305,quit,SCREEN
2540,enter,TABLE
3961,quit,TABLE
4139,enter,SCREEN
4162,release,BLOCK
4222,quit,SCREEN
