row,non_zero_column
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[58]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[305]
17,[]
18,[179]
19,[]
20,[]
21,[45]
22,[]
23,[8]
24,[]
25,[]
26,[]
27,[189]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[75]
34,[43]
35,[70]
36,[]
37,[]
38,[]
39,[79]
40,[]
41,[]
42,[]
43,[]
44,[]
45,"[35, 64]"
46,[]
47,[]
48,[]
49,[37]
50,[]
51,[]
52,[280]
53,[53]
54,[]
55,[]
56,"[43, 272]"
57,[281]
58,[]
59,[]
60,[282]
61,[286]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[]
74,[]
75,[]
76,[]
77,[279]
78,[134]
79,[290]
80,[]
81,[274]
82,[296]
83,[]
84,[]
85,[]
86,[]
87,[]
88,[]
89,[]
90,"[178, 198]"
91,"[283, 292]"
92,"[278, 280]"
93,"[106, 281]"
94,[]
95,[]
96,[]
97,"[71, 282, 286, 290]"
98,[]
99,[]
100,[]
101,"[110, 270, 285]"
102,[]
103,[]
104,[272]
105,[]
106,[122]
107,[133]
108,[129]
109,[]
110,[]
111,[101]
112,[301]
113,[]
114,[]
115,[]
116,[]
117,[]
118,"[110, 111, 112]"
119,[180]
120,"[80, 91, 274]"
121,[311]
122,[]
123,"[99, 108, 112, 113, 239, 288]"
124,"[85, 167, 182]"
125,"[92, 187, 287]"
126,[]
127,"[156, 304]"
128,"[0, 103]"
129,[]
130,"[1, 3, 239]"
131,[]
132,"[270, 299, 300]"
133,[33]
134,[303]
135,"[29, 157, 166]"
136,[42]
137,"[154, 155]"
138,"[156, 157]"
139,"[146, 298]"
140,[54]
141,[]
142,[148]
143,[295]
144,[]
145,[]
146,[]
147,[]
148,[160]
149,[287]
150,[]
151,"[3, 286]"
152,[241]
153,"[284, 291]"
154,[]
155,"[7, 269, 284, 286]"
156,[]
157,[240]
158,"[44, 280, 305]"
159,[314]
160,[274]
161,"[161, 229]"
162,[]
163,[]
164,[]
165,[]
166,[]
167,"[176, 299, 300, 301, 304, 307]"
168,"[303, 308]"
169,"[116, 229, 303, 304]"
170,[232]
171,"[235, 303, 309, 310]"
172,"[30, 305, 307, 308, 310]"
173,"[19, 309, 310]"
174,[304]
175,[]
176,[238]
177,[241]
178,[]
179,[296]
180,[]
181,[]
182,"[25, 264]"
183,[7]
184,[267]
185,[37]
186,[]
187,[]
188,[]
189,[]
190,[282]
191,[]
192,[]
193,[]
194,[]
195,[176]
196,[]
197,"[71, 312]"
198,[]
199,[]
200,[]
201,[168]
202,[73]
203,[]
204,[]
205,[]
206,[]
207,[]
208,[]
209,[]
210,[]
211,[262]
212,[265]
213,[]
214,[297]
215,[]
216,[]
