world_index,world_timestamp,surface_name,event_type
0,353400.460558,Assembly,enter
0,353400.460558,Left,enter
0,353400.460558,Screen,enter
27,353401.554361,Right,enter
27,353401.554361,Right,exit
29,353401.629663,Right,enter
39,353402.011733,Right,exit
42,353402.124253,Right,enter
142,353406.18356,Right,exit
151,353406.51614,Right,enter
162,353406.94721199997,Right,exit
162,353406.94721199997,Assembly,exit
162,353406.94721199997,Left,exit
162,353406.94721199997,Screen,exit
170,353407.223925,Left,enter
171,353407.257921,Assembly,enter
172,353407.29231,Right,enter
173,353407.33049,Right,exit
177,353407.477098,Right,enter
199,353408.330042,Right,exit
201,353408.405851,Right,enter
207,353408.629779,Right,exit
208,353408.669774,Assembly,exit
209,353408.709922,Left,exit
215,353408.916884,Left,enter
217,353408.987653,Assembly,enter
217,353408.987653,Screen,enter
218,353409.023944,Right,enter
257,353410.56795399997,Right,exit
259,353410.652262,Assembly,exit
260,353410.69055299996,Screen,exit
262,353410.758218,Assembly,enter
262,353410.758218,Screen,enter
263,353410.793906,Right,enter
303,353412.480431,Right,exit
303,353412.480431,Assembly,exit
303,353412.480431,Left,exit
303,353412.480431,Screen,exit
309,353412.6896,Right,enter
309,353412.6896,Assembly,enter
309,353412.6896,Left,enter
366,353414.989632,Right,exit
366,353414.989632,Assembly,exit
368,353415.06236,Left,exit
371,353415.163258,Left,enter
373,353415.237503,Right,enter
373,353415.237503,Assembly,enter
373,353415.237503,Screen,enter
399,353416.300162,Right,exit
399,353416.300162,Assembly,exit
399,353416.300162,Screen,exit
402,353416.413664,Assembly,enter
404,353416.484385,Right,enter
405,353416.521924,Screen,enter
409,353416.68677,Screen,exit
410,353416.727505,Right,exit
411,353416.764353,Assembly,exit
411,353416.764353,Left,exit
416,353416.925668,Right,enter
417,353416.963002,Assembly,enter
417,353416.963002,Left,enter
470,353419.056622,Right,exit
471,353419.098458,Assembly,exit
472,353419.136572,Left,exit
477,353419.290742,Left,enter
478,353419.325151,Assembly,enter
479,353419.365253,Right,enter
479,353419.365253,Screen,enter
496,353420.058014,Right,exit
496,353420.058014,Assembly,exit
496,353420.058014,Screen,exit
497,353420.101098,Left,exit
502,353420.261896,Assembly,enter
503,353420.295509,Right,enter
503,353420.295509,Left,enter
503,353420.295509,Screen,enter
508,353420.496491,Screen,exit
510,353420.578405,Screen,enter
511,353420.619063,Right,exit
511,353420.619063,Left,exit
511,353420.619063,Screen,exit
512,353420.660484,Assembly,exit
516,353420.795858,Assembly,enter
517,353420.830545,Right,enter
517,353420.830545,Right,exit
517,353420.830545,Left,enter
517,353420.830545,Screen,enter
525,353421.130612,Right,enter
