timestamp,event,device
6,enter,SCREEN
466,quit,SCREEN
467,enter,TABLE
472,quit,TABLE
473,enter,SCREEN
483,quit,SCREEN
484,enter,TABLE
513,quit,TABLE
514,enter,SCREEN
661,quit,SCREEN
1451,enter,SCREEN
2662,quit,SCREEN
2663,enter,TABLE
2666,quit,TABLE
2667,enter,SCREEN
3501,quit,SCREEN
3502,enter,TABLE
3531,quit,TABLE
3532,enter,SCREEN
3906,quit,SCREEN
3907,enter,TABLE
3910,quit,TABLE
3911,enter,SCREEN
3921,quit,SCREEN
3922,enter,TABLE
3922,quit,TABLE
3923,enter,SCREEN
4038,quit,SCREEN
4039,enter,TABLE
4044,quit,TABLE
4045,enter,SCREEN
4055,quit,SCREEN
4056,enter,TABLE
4056,quit,TABLE
4057,enter,SCREEN
4070,quit,SCREEN
4071,enter,TABLE
4076,quit,TABLE
4077,enter,SCREEN
4387,quit,SCREEN
5143,enter,TABLE
5364,quit,TABLE
5456,enter,SCREEN
5890,grasp,BLOCK
6954,quit,SCREEN
7124,enter,TABLE
9275,quit,TABLE
9516,enter,SCREEN
9827,quit,SCREEN
9889,release,BLOCK
