world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
0,apriltag_v3:tag36h11:0,678.0880126953126,531.1613159179686,730.3880615234375,585.2182006835938,797.5759887695312,538.375732421875,743.9432983398439,487.5757141113281
0,apriltag_v3:tag36h11:1,750.3963623046876,337.2391662597657,795.5584106445312,370.12509155273443,845.0233764648436,338.55838012695307,800.056091308594,308.6627197265625
0,apriltag_v3:tag36h11:2,834.2951049804689,281.84606933593744,880.0198364257811,312.5142822265625,917.9497070312498,265.1485900878906,872.2456054687501,237.58160400390622
0,apriltag_v3:tag36h11:3,907.2974853515625,234.74293518066406,949.7219848632811,262.310546875,978.0346679687501,212.30395507812503,933.5491943359377,186.49807739257812
0,apriltag_v3:tag36h11:4,1021.2730102539062,286.0926208496094,1066.408203125,315.788330078125,1092.16845703125,265.82400512695307,1046.7019042968748,238.57360839843744
0,apriltag_v3:tag36h11:5,1115.7045898437498,325.3940124511719,1160.6082763671877,357.9861755371094,1184.852661132813,305.058349609375,1139.9609375000002,273.4049682617188
0,apriltag_v3:tag36h11:20,770.4916381835938,633.4480590820311,799.9747924804686,664.4241943359375,834.9745483398436,638.4035034179689,804.1564331054688,609.323974609375
0,apriltag_v3:tag36h11:22,968.809265136719,670.131591796875,998.7437133789064,697.1734619140625,1030.3977050781248,661.7746582031251,999.6964111328124,634.6166992187501
0,apriltag_v3:tag36h11:23,1089.133056640625,535.4693603515623,1064.3101806640623,567.66064453125,1092.1456298828123,591.7371826171876,1116.0999755859375,558.4509277343749
0,apriltag_v3:tag36h11:24,1132.9055175781252,477.06448364257807,1114.054931640625,506.7430725097657,1139.3697509765625,527.1964721679688,1158.5133056640627,496.8770446777344
0,apriltag_v3:tag36h11:25,1169.329345703125,432.5744934082031,1191.290283203125,450.96075439453125,1205.22412109375,424.9468078613282,1183.2044677734375,407.37118530273443
0,apriltag_v3:tag36h11:53,222.1760406494141,371.85629272460926,242.81736755371097,409.6581115722656,278.0513610839844,387.78326416015636,258.0797119140625,348.9553527832031
0,apriltag_v3:tag36h11:54,566.18408203125,235.75190734863278,605.3290405273438,216.41151428222653,591.1749267578126,176.45538330078122,550.2056884765626,195.37008666992188
0,apriltag_v3:tag36h11:55,139.53707885742193,427.60678100585943,184.25599670410153,392.7481384277343,153.4471893310546,336.82232666015625,108.95901489257812,374.0526123046876
0,apriltag_v3:tag36h11:56,108.7546920776367,233.95845031738273,64.86314392089844,272.6175231933594,88.29960632324219,328.9127502441407,132.65447998046872,292.8147583007812
1,apriltag_v3:tag36h11:0,678.3254394531251,531.2299804687501,730.4942016601562,585.3299560546874,798.0200805664064,538.5122680664062,744.4072875976562,487.7614440917969
1,apriltag_v3:tag36h11:1,750.7351074218749,337.26525878906244,796.0386352539061,370.2790222167969,845.5220336914061,338.8034362792968,800.5758056640626,308.8221740722656
1,apriltag_v3:tag36h11:2,834.8237915039064,281.9668273925782,880.5112915039061,312.6646728515624,918.4615478515625,265.40618896484375,872.7661743164065,237.58139038085952
1,apriltag_v3:tag36h11:3,907.6813354492189,234.88574218750003,950.2359008789061,262.5582580566406,978.4345703124999,212.39299011230466,934.1028442382814,186.66270446777347
1,apriltag_v3:tag36h11:4,1021.720886230469,286.2743225097656,1066.7127685546875,315.952880859375,1092.7261962890625,266.10198974609375,1047.1566162109377,238.7700958251953
1,apriltag_v3:tag36h11:5,1116.0970458984377,325.7606201171875,1161.0711669921875,358.3625793457032,1185.2819824218748,305.33886718750006,1140.2172851562502,273.7819213867188
1,apriltag_v3:tag36h11:20,770.9154052734375,633.7857666015627,800.5414428710938,664.7068481445314,835.1775512695314,638.4584350585938,804.535888671875,609.5042724609375
1,apriltag_v3:tag36h11:22,969.1429443359375,670.4376220703125,998.9727172851561,697.6033325195312,1030.732666015625,662.1083984374999,999.9581909179688,634.9579467773436
1,apriltag_v3:tag36h11:23,1089.5546875,535.6243286132814,1064.6773681640623,568.0594482421875,1092.4663085937502,591.9634399414061,1116.633911132813,558.9695434570311
1,apriltag_v3:tag36h11:24,1133.4073486328127,477.00607299804693,1114.4895019531248,507.0824890136719,1139.696533203125,527.588623046875,1158.7761230468752,497.318115234375
1,apriltag_v3:tag36h11:25,1169.7513427734375,433.05303955078125,1191.74755859375,451.3462219238281,1205.5657958984375,425.34774780273443,1183.499755859375,407.6452941894532
1,apriltag_v3:tag36h11:53,222.5360870361328,371.54992675781244,243.11380004882815,409.336669921875,278.5302734375,387.50903320312506,258.4066467285156,348.67672729492193
1,apriltag_v3:tag36h11:54,566.6127319335936,235.66497802734375,605.7105102539061,216.40336608886713,591.6885986328127,176.24655151367188,550.6045532226564,195.3500671386719
1,apriltag_v3:tag36h11:55,139.86979675292972,427.54360961914057,184.4681701660156,392.5613708496094,153.79341125488278,336.3838195800782,109.20218658447268,373.8794860839844
