timestamp,distance
0,nan
15,nan
32,nan
47,nan
65,nan
80,nan
97,nan
117,nan
129,nan
144,nan
162,nan
177,nan
195,nan
213,nan
225,nan
243,nan
260,nan
281,nan
293,nan
308,nan
326,nan
341,nan
362,nan
377,nan
392,nan
406,nan
430,nan
439,nan
457,nan
472,nan
487,nan
505,nan
523,nan
538,nan
553,nan
568,nan
588,nan
603,nan
618,nan
633,nan
651,nan
669,nan
686,nan
698,nan
715,nan
733,nan
753,nan
765,nan
783,nan
795,nan
813,nan
830,nan
848,nan
860,nan
880,nan
895,nan
913,nan
925,nan
942,nan
956,nan
977,nan
992,nan
1007,nan
1022,nan
1040,nan
1055,nan
1072,nan
1087,nan
1104,nan
1121,nan
1139,nan
1154,nan
1172,nan
1187,nan
1202,nan
1220,nan
1238,nan
1249,nan
1267,nan
1285,nan
1303,nan
1315,nan
1335,nan
1347,nan
1365,nan
1386,nan
1398,nan
1413,nan
1428,nan
1445,nan
1463,nan
1478,nan
1495,nan
1510,nan
1528,nan
1543,nan
1558,nan
1575,nan
1593,nan
1608,nan
1623,nan
1640,nan
1658,nan
1673,nan
1690,nan
1704,nan
1721,nan
1736,nan
1754,nan
1769,nan
1787,nan
1802,nan
1820,nan
1837,nan
1852,nan
1867,nan
1885,nan
1900,nan
1918,nan
1933,nan
1951,nan
1963,nan
1987,nan
1996,nan
2014,nan
2029,nan
2052,1.9000362795052672
2063,2.684190790863083
2078,2.788455930566474
2095,2.9424845927669563
2112,1.8600335297331738
2127,2.915079556748228
2142,3.1274425425417203
2157,3.027527110624035
2175,2.730646127279617
2190,2.680217532858579
2208,2.625927715853845
2225,1.1641269112445334
2239,2.1594020859290084
2257,1.7229030048767306
2275,1.0879154103351087
2289,1.266219335627803
2305,2.3147292117083214
2323,1.0619113677734713
2337,1.5016920270667558
2354,1.9083192325925944
2371,2.22938405363493
2389,1.5964996293165634
2404,1.5918840910746879
2419,1.6139319495508813
2437,1.4897852470089792
2451,1.530239490628017
2466,2.369504129859997
2484,2.23658032742703
2502,2.1436025008309088
2520,2.1815384231886985
2535,2.6218305942526476
2550,2.959792690080274
2565,3.004981114723035
2586,2.9408272978437013
2598,2.116055741758305
2616,1.9736204391800254
2631,2.257707258113214
2645,2.1651036822818233
2663,1.777433157874198
2680,1.8776758497727706
2695,2.1644326601843513
2712,2.3423428584653014
2726,2.5244047408354975
2746,2.409418471039705
2758,1.5662442038808275
2776,1.2198585906454558
2791,0.7718509279973172
2809,1.1508635648650043
2827,1.7819838510250212
2842,2.501955523521894
2856,3.2734546325864398
2874,3.2340838004614025
2889,3.3316881316597353
2906,3.2917593634399274
2921,3.347741918606682
2939,3.337918791813043
2953,2.8887809536365356
2971,2.192337236694239
2989,2.309749400189357
3004,1.8621093383143614
3021,1.7394762769882715
3036,3.108023082272533
3050,2.4766652154151347
3068,3.0153233218493085
3083,3.128898710043141
3101,4.9002840475949005
3116,3.915224573466508
3134,9.672799273655377
3149,7.561952885585798
3164,9.066544175727799
3182,10.161322596588738
3197,10.867942937513648
3215,10.865665198071468
3229,12.318741074529955
3247,13.247388797175516
3262,12.865334773350542
3283,11.074642793096846
3295,11.693999889071073
3312,10.298514546465833
3330,8.214977452176697
3345,9.018224419306323
3360,8.981807334346998
3377,7.562289949074978
3391,8.108017661868049
3409,8.074173439551952
3427,8.130543764858599
3442,8.628358763946531
3457,8.843179587816394
3475,7.514974543790928
3487,nan
