timestamp,event,device
0,enter,SCREEN
430,quit,SCREEN
431,enter,TABLE
435,quit,TABLE
436,enter,SCREEN
757,quit,SCREEN
758,enter,TABLE
758,quit,TABLE
759,enter,SCREEN
933,quit,SCREEN
934,enter,TABLE
936,quit,TABLE
937,enter,SCREEN
1762,quit,SCREEN
1763,enter,TABLE
1801,quit,TABLE
1802,enter,SCREEN
2153,quit,SCREEN
2154,enter,TABLE
2157,quit,TABLE
2158,enter,SCREEN
2233,quit,SCREEN
2234,enter,TABLE
2253,quit,TABLE
2254,enter,SCREEN
2718,quit,SCREEN
3491,enter,SCREEN
4376,quit,SCREEN
4377,enter,TABLE
4391,quit,TABLE
4392,enter,SCREEN
4890,quit,SCREEN
4891,enter,TABLE
4894,quit,TABLE
4895,enter,SCREEN
4908,quit,SCREEN
4909,enter,TABLE
4916,quit,TABLE
4917,enter,SCREEN
5153,quit,SCREEN
5625,enter,SCREEN
6205,grasp,BLOCK
6550,quit,SCREEN
6570,enter,SCREEN
6635,quit,SCREEN
6636,enter,TABLE
8592,quit,TABLE
8700,release,BLOCK
