timestamp,event,device
12,enter,TABLE
141,quit,TABLE
145,enter,TABLE
206,quit,TABLE
342,enter,SCREEN
383,quit,SCREEN
384,enter,TABLE
406,quit,TABLE
407,enter,SCREEN
1374,quit,SCREEN
1768,enter,TABLE
1878,quit,TABLE
1896,enter,TABLE
2186,quit,TABLE
2252,enter,TABLE
2314,quit,TABLE
2382,enter,SCREEN
2562,grasp,BLOCK
3242,quit,SCREEN
3243,enter,TABLE
3249,quit,TABLE
3250,enter,SCREEN
3272,quit,SCREEN
3273,enter,TABLE
3282,quit,TABLE
3283,enter,SCREEN
3305,quit,SCREEN
3306,enter,TABLE
3315,quit,TABLE
3316,enter,SCREEN
3337,quit,SCREEN
3338,enter,TABLE
3355,quit,TABLE
3356,enter,SCREEN
3725,quit,SCREEN
3839,enter,TABLE
5825,release,BLOCK
5885,quit,TABLE
