timestamp,event,device
13,enter,TABLE
463,quit,TABLE
643,enter,TABLE
710,quit,TABLE
761,enter,SCREEN
791,quit,SCREEN
792,enter,TABLE
795,quit,TABLE
796,enter,SCREEN
1378,quit,SCREEN
1379,enter,TABLE
1383,quit,TABLE
1384,enter,SCREEN
1408,quit,SCREEN
1409,enter,TABLE
1416,quit,TABLE
1417,enter,SCREEN
1439,quit,SCREEN
1440,enter,TABLE
1450,quit,TABLE
1451,enter,SCREEN
1490,quit,SCREEN
1491,enter,TABLE
1500,quit,TABLE
1501,enter,SCREEN
1531,quit,SCREEN
1532,enter,TABLE
1538,quit,TABLE
1539,enter,SCREEN
1555,quit,SCREEN
1556,enter,TABLE
1561,quit,TABLE
1562,enter,SCREEN
1588,quit,SCREEN
1589,enter,TABLE
1594,quit,TABLE
1595,enter,SCREEN
1620,quit,SCREEN
1621,enter,TABLE
1629,quit,TABLE
1630,enter,SCREEN
1862,quit,SCREEN
1863,enter,TABLE
1871,quit,TABLE
1872,enter,SCREEN
1895,quit,SCREEN
1896,enter,TABLE
1913,quit,TABLE
1914,enter,SCREEN
1928,quit,SCREEN
1929,enter,TABLE
1932,quit,TABLE
1933,enter,SCREEN
1962,quit,SCREEN
1963,enter,TABLE
1972,quit,TABLE
1973,enter,SCREEN
1992,quit,SCREEN
1993,enter,TABLE
1994,quit,TABLE
1995,enter,SCREEN
2027,quit,SCREEN
2028,enter,TABLE
2046,quit,TABLE
2047,enter,SCREEN
2609,quit,SCREEN
2674,enter,TABLE
3191,quit,TABLE
3259,enter,SCREEN
3701,grasp,BLOCK
3952,quit,SCREEN
4101,enter,TABLE
7227,release,BLOCK
7287,quit,TABLE
