timestamp,event,device
4,enter,TABLE
279,quit,TABLE
329,enter,TABLE
553,quit,TABLE
749,enter,TABLE
849,quit,TABLE
850,enter,SCREEN
960,quit,SCREEN
961,enter,TABLE
964,quit,TABLE
965,enter,SCREEN
1040,quit,SCREEN
1041,enter,TABLE
1041,quit,TABLE
1042,enter,SCREEN
1073,quit,SCREEN
1074,enter,TABLE
1086,quit,TABLE
1087,enter,SCREEN
1998,quit,SCREEN
1999,enter,TABLE
2007,quit,TABLE
2008,enter,SCREEN
2016,quit,SCREEN
2017,enter,TABLE
2018,quit,TABLE
2019,enter,SCREEN
2192,quit,SCREEN
2193,enter,TABLE
2196,quit,TABLE
2197,enter,SCREEN
2600,quit,SCREEN
2601,enter,TABLE
2608,quit,TABLE
2609,enter,SCREEN
2663,quit,SCREEN
2664,enter,TABLE
2729,quit,TABLE
2761,enter,TABLE
3857,grasp,BLOCK
5623,quit,TABLE
5908,enter,SCREEN
6520,quit,SCREEN
6727,enter,TABLE
7730,release,BLOCK
7790,quit,TABLE
