timestamp,event,device
3,enter,TABLE
276,quit,TABLE
476,enter,TABLE
567,quit,TABLE
578,enter,SCREEN
715,quit,SCREEN
716,enter,TABLE
726,quit,TABLE
727,enter,SCREEN
830,quit,SCREEN
831,enter,TABLE
838,quit,TABLE
839,enter,SCREEN
863,quit,SCREEN
864,enter,TABLE
875,quit,TABLE
876,enter,SCREEN
1541,quit,SCREEN
1542,enter,TABLE
1549,quit,TABLE
1550,enter,SCREEN
1574,quit,SCREEN
1575,enter,TABLE
1610,quit,TABLE
1611,enter,SCREEN
1802,quit,SCREEN
1803,enter,TABLE
1805,quit,TABLE
1806,enter,SCREEN
1832,quit,SCREEN
1833,enter,TABLE
1838,quit,TABLE
1839,enter,SCREEN
2018,quit,SCREEN
2019,enter,TABLE
2026,quit,TABLE
2027,enter,SCREEN
2093,quit,SCREEN
2094,enter,TABLE
2156,quit,TABLE
2196,enter,TABLE
2262,quit,TABLE
2339,enter,TABLE
2828,quit,TABLE
2842,enter,TABLE
2908,quit,TABLE
2916,enter,SCREEN
2943,quit,SCREEN
2944,enter,TABLE
2949,quit,TABLE
2950,enter,SCREEN
3005,quit,SCREEN
3006,enter,TABLE
3006,quit,TABLE
3007,enter,SCREEN
3035,quit,SCREEN
3036,enter,TABLE
3043,quit,TABLE
3044,enter,SCREEN
3052,quit,SCREEN
3053,enter,TABLE
3061,quit,TABLE
3062,enter,SCREEN
3182,quit,SCREEN
3183,enter,TABLE
3194,quit,TABLE
3195,enter,SCREEN
3230,grasp,BLOCK
3249,quit,SCREEN
3250,enter,TABLE
3250,quit,TABLE
3251,enter,SCREEN
3504,quit,SCREEN
3505,enter,TABLE
3511,quit,TABLE
3512,enter,SCREEN
3537,quit,SCREEN
3538,enter,TABLE
3539,quit,TABLE
3540,enter,SCREEN
3655,quit,SCREEN
3656,enter,TABLE
3661,quit,TABLE
3662,enter,SCREEN
3718,quit,SCREEN
3719,enter,TABLE
3727,quit,TABLE
3728,enter,SCREEN
3752,quit,SCREEN
3753,enter,TABLE
3761,quit,TABLE
3762,enter,SCREEN
3817,quit,SCREEN
3818,enter,TABLE
3827,quit,TABLE
3828,enter,SCREEN
3913,quit,SCREEN
4367,enter,TABLE
6164,quit,TABLE
6433,enter,SCREEN
6830,quit,SCREEN
6901,release,BLOCK
