timestamp,event,device
0,enter,SCREEN
457,quit,SCREEN
615,enter,SCREEN
892,quit,SCREEN
1007,enter,SCREEN
1362,quit,SCREEN
1424,enter,SCREEN
1537,quit,SCREEN
1815,enter,SCREEN
2929,quit,SCREEN
2979,enter,SCREEN
3079,quit,SCREEN
3130,enter,SCREEN
3431,quit,SCREEN
3482,enter,SCREEN
3727,quit,SCREEN
3975,enter,SCREEN
5480,quit,SCREEN
5559,enter,TABLE
6253,quit,TABLE
6253,enter,SCREEN
6725,grasp,BLOCK
6783,quit,SCREEN
6890,enter,TABLE
7319,quit,TABLE
7374,enter,SCREEN
8043,quit,SCREEN
8259,enter,TABLE
9484,quit,TABLE
9733,release,BLOCK
