timestamp,event,device
59,enter,SCREEN
291,quit,SCREEN
399,enter,SCREEN
1009,quit,SCREEN
1010,enter,TABLE
1124,quit,TABLE
1124,enter,SCREEN
1309,quit,SCREEN
1426,enter,SCREEN
1540,quit,SCREEN
1541,enter,TABLE
1700,quit,TABLE
2008,enter,TABLE
2335,quit,TABLE
2816,enter,SCREEN
2868,quit,SCREEN
2869,enter,TABLE
2973,quit,TABLE
2974,enter,SCREEN
3085,quit,SCREEN
3352,enter,TABLE
3411,quit,TABLE
3412,enter,SCREEN
3506,quit,SCREEN
3507,enter,TABLE
3982,quit,TABLE
3982,enter,SCREEN
4143,grasp,BLOCK
4301,quit,SCREEN
4302,enter,TABLE
4354,quit,TABLE
4355,enter,SCREEN
4461,quit,SCREEN
4462,enter,TABLE
4569,quit,TABLE
4786,enter,TABLE
6454,release,BLOCK
6514,quit,TABLE
