timestamp,event,device
96,enter,SCREEN
204,quit,SCREEN
205,enter,TABLE
313,quit,TABLE
314,enter,SCREEN
420,quit,SCREEN
421,enter,TABLE
475,quit,TABLE
476,enter,SCREEN
588,quit,SCREEN
589,enter,TABLE
645,quit,TABLE
646,enter,SCREEN
869,quit,SCREEN
1241,enter,TABLE
1590,grasp,BLOCK
2736,quit,TABLE
2786,enter,TABLE
2944,quit,TABLE
2944,enter,SCREEN
3047,quit,SCREEN
3048,enter,TABLE
3100,quit,TABLE
3101,enter,SCREEN
3307,quit,SCREEN
3353,enter,TABLE
3556,release,BLOCK
3616,quit,TABLE
