timestamp,event,device
0,enter,TABLE
535,quit,TABLE
707,enter,SCREEN
823,quit,SCREEN
884,enter,SCREEN
1000,quit,SCREEN
1001,enter,TABLE
1114,quit,TABLE
1115,enter,SCREEN
1339,quit,SCREEN
1398,enter,SCREEN
1510,quit,SCREEN
1884,enter,TABLE
2183,quit,TABLE
2335,grasp,BLOCK
2507,enter,TABLE
2561,quit,TABLE
2562,enter,SCREEN
2674,quit,SCREEN
2675,enter,TABLE
2902,quit,TABLE
2903,enter,SCREEN
3122,quit,SCREEN
3123,enter,TABLE
3356,quit,TABLE
3650,enter,TABLE
4495,quit,TABLE
4771,enter,SCREEN
4881,quit,SCREEN
5142,enter,SCREEN
5351,quit,SCREEN
5602,enter,TABLE
5654,release,BLOCK
5714,quit,TABLE
