timestamp,event,device
0,enter,TABLE
166,quit,TABLE
335,enter,SCREEN
444,quit,SCREEN
500,enter,TABLE
612,quit,TABLE
671,enter,TABLE
727,quit,TABLE
728,enter,SCREEN
783,quit,SCREEN
784,enter,TABLE
956,quit,TABLE
1174,enter,TABLE
1767,grasp,BLOCK
1827,quit,TABLE
1889,enter,SCREEN
2003,quit,SCREEN
2004,enter,TABLE
2119,quit,TABLE
2120,enter,SCREEN
2234,quit,SCREEN
2235,enter,TABLE
2467,quit,TABLE
2467,enter,SCREEN
2582,quit,SCREEN
2641,enter,SCREEN
2755,quit,SCREEN
3056,enter,TABLE
4726,release,BLOCK
4786,quit,TABLE
