timestamp,event,device
86,enter,TABLE
163,quit,TABLE
195,enter,TABLE
258,quit,TABLE
556,enter,SCREEN
681,quit,SCREEN
682,enter,TABLE
690,quit,TABLE
691,enter,SCREEN
766,quit,SCREEN
767,enter,TABLE
768,quit,TABLE
769,enter,SCREEN
1024,quit,SCREEN
1025,enter,TABLE
1052,quit,TABLE
1053,enter,SCREEN
1559,quit,SCREEN
1560,enter,TABLE
1566,quit,TABLE
1567,enter,SCREEN
1592,quit,SCREEN
1593,enter,TABLE
1599,quit,TABLE
1600,enter,SCREEN
1624,quit,SCREEN
1625,enter,TABLE
1633,quit,TABLE
1634,enter,SCREEN
1734,quit,SCREEN
1735,enter,TABLE
1743,quit,TABLE
1744,enter,SCREEN
1882,quit,SCREEN
1883,enter,TABLE
1945,quit,TABLE
2060,enter,TABLE
2129,quit,TABLE
2974,grasp,BLOCK
3594,enter,TABLE
4590,quit,TABLE
4656,enter,TABLE
4707,release,BLOCK
4767,quit,TABLE
