Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	5613	2171646281669	1704799894989590	2171636473207	612.330600	172.485700	2.742665	612.330600	172.485700	3.024296	1	1	3	3	0	0	0.233772	-0.082017	0.000000	0.245307	0.016518	0.000000	-0.078975	0.021870	0.541950	-0.019254	0.023534	0.536999	-0.000000	0.000000	0.000000	-0.049115	0.022702	0.539474	0	0.000000	0	0.000000
2	5614	2171646296631	1704799895004552	2171636489168	0.000000	0.000000	0.000000	595.307400	172.704900	3.018983	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.240579	0.017899	0.000000	0.000000	0.000000	0.000000	-0.019217	0.023361	0.535907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
3	5615	2171646311599	1704799895019520	2171636505351	612.654700	179.849300	2.763971	612.654700	179.849300	2.983156	1	1	3	3	0	0	0.233491	-0.082132	0.000000	0.239830	0.016072	0.000000	-0.079089	0.021643	0.542238	-0.019528	0.023180	0.533997	-0.000000	0.000000	0.000000	-0.049308	0.022412	0.538117	0	0.000000	0	0.000000
4	5616	2171646329552	1704799895037473	2171636521637	0.000000	0.000000	0.000000	597.282800	169.358000	3.003327	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.242218	0.015446	0.000000	0.000000	0.000000	0.000000	-0.019331	0.023172	0.536088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
5	5617	2171646349496	1704799895057417	2171636538597	0.000000	0.000000	0.000000	600.759200	168.655500	3.007522	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.242228	0.011329	0.000000	0.000000	0.000000	0.000000	-0.019506	0.023196	0.536635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	5618	2171646361465	1704799895069386	2171636554065	0.000000	0.000000	0.000000	601.540900	159.311400	3.029929	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.246209	0.010387	0.000000	0.000000	0.000000	0.000000	-0.019293	0.023155	0.538247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
7	5619	2171646376436	1704799895084357	2171636570294	0.000000	0.000000	0.000000	601.723000	162.593800	3.040029	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.244705	0.010106	0.000000	0.000000	0.000000	0.000000	-0.019459	0.023206	0.537896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	5620	2171646394391	1704799895102312	2171636586610	0.000000	0.000000	0.000000	572.802300	117.870600	3.070097	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.265160	0.040900	0.000000	0.000000	0.000000	0.000000	-0.019103	0.023298	0.542518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	5621	2171646412345	1704799895120266	2171636603057	604.612900	165.131400	2.807872	604.612900	165.131400	3.088967	1	1	3	3	0	0	0.235470	-0.075890	0.000000	0.250311	0.026811	0.000000	-0.079628	0.021632	0.547813	-0.019549	0.023130	0.538062	-0.000000	0.000000	0.000000	-0.049589	0.022381	0.542937	0	0.000000	0	0.000000
10	5622	2171646427306	1704799895135227	2171636619074	0.000000	0.000000	0.000000	583.750900	155.062900	3.079549	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.249422	0.029957	0.000000	0.000000	0.000000	0.000000	-0.019484	0.023036	0.537020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
11	5623	2171646442258	1704799895150179	2171636635342	603.625600	168.146600	2.794982	603.625600	168.146600	3.086840	1	1	3	3	0	0	0.231451	-0.076460	0.000000	0.251845	0.029676	0.000000	-0.079635	0.021576	0.547192	-0.019563	0.023116	0.538117	-0.000000	0.000000	0.000000	-0.049599	0.022346	0.542654	0	0.000000	0	0.000000
12	5624	2171646460211	1704799895168132	2171636651590	0.000000	0.000000	0.000000	583.806800	153.247000	3.082135	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.250317	0.029808	0.000000	0.000000	0.000000	0.000000	-0.019507	0.023021	0.536874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
13	5625	2171646475171	1704799895183093	2171636667885	609.133300	169.366100	2.793534	609.133300	169.366100	3.057746	1	1	3	3	0	0	0.232474	-0.077128	0.000000	0.248884	0.018074	0.000000	-0.079679	0.021628	0.547744	-0.019596	0.023131	0.537977	-0.000000	0.000000	0.000000	-0.049637	0.022379	0.542861	0	0.000000	0	0.000000
14	5626	2171646490133	1704799895198054	2171636684066	608.560400	180.266600	2.771056	608.560400	180.266600	3.066979	1	1	3	3	0	0	0.221772	-0.081559	0.000000	0.249228	0.019756	0.000000	-0.084195	0.022061	0.547417	-0.019485	0.023071	0.537444	-0.000000	0.000000	0.000000	-0.051840	0.022566	0.542430	0	0.000000	0	0.000000
15	5627	2171646508128	1704799895216049	2171636700274	608.491000	184.462800	2.763945	608.491000	184.462800	3.081303	1	1	3	3	0	0	0.219465	-0.076148	0.000000	0.250167	0.018709	0.000000	-0.079240	0.021309	0.539051	-0.019648	0.023176	0.537873	-0.000000	0.000000	0.000000	-0.049444	0.022242	0.538462	0	0.000000	0	0.000000
16	5628	2171646523087	1704799895231008	2171636716517	606.408900	180.477400	2.767004	606.408900	180.477400	3.078605	1	1	3	3	0	0	0.224638	-0.075432	0.000000	0.249683	0.017568	0.000000	-0.083594	0.021666	0.536038	-0.019583	0.023079	0.536882	-0.000000	0.000000	0.000000	-0.051589	0.022373	0.536460	0	0.000000	0	0.000000
17	5629	2171646541042	1704799895248963	2171636732981	606.368300	185.668500	2.778372	606.368300	185.668500	3.073659	1	1	3	3	0	0	0.220591	-0.069855	0.000000	0.248181	0.017081	0.000000	-0.079338	0.021388	0.539246	-0.019734	0.023198	0.536977	-0.000000	0.000000	0.000000	-0.049536	0.022293	0.538112	0	0.000000	0	0.000000
18	5630	2171646556003	1704799895263924	2171636749178	0.000000	0.000000	0.000000	597.169400	154.416600	3.066752	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.248837	0.014780	0.000000	0.000000	0.000000	0.000000	-0.019613	0.023154	0.537686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
19	5631	2171646570960	1704799895278881	2171636765339	606.582200	172.590900	2.827755	606.582200	172.590900	3.069142	1	1	3	3	0	0	0.229094	-0.070591	0.000000	0.250489	0.016617	0.000000	-0.079542	0.021560	0.541473	-0.019619	0.023334	0.539828	-0.000000	0.000000	0.000000	-0.049581	0.022447	0.540650	0	0.000000	0	0.000000
20	5632	2171646588913	1704799895296834	2171636781698	608.141400	183.839100	2.793266	608.141400	183.839100	3.072012	1	1	3	3	0	0	0.219979	-0.080263	0.000000	0.248237	0.018717	0.000000	-0.084120	0.021932	0.541828	-0.019541	0.023304	0.540295	-0.000000	0.000000	0.000000	-0.051831	0.022618	0.541062	0	0.000000	0	0.000000
21	5633	2171646606888	1704799895314809	2171636797885	607.017500	182.004700	2.808843	607.017500	182.004700	3.087337	1	1	3	3	0	0	0.222433	-0.074119	0.000000	0.247097	0.019703	0.000000	-0.079908	0.021797	0.546212	-0.019833	0.023291	0.538900	-0.000000	0.000000	0.000000	-0.049870	0.022544	0.542556	0	0.000000	0	0.000000
22	5634	2171646620828	1704799895328749	2171636814103	609.885600	194.842800	2.809553	609.885600	194.842800	3.078799	1	1	3	3	0	0	0.214096	-0.084996	0.000000	0.243300	0.020170	0.000000	-0.084443	0.022165	0.545299	-0.019850	0.023166	0.536870	-0.000000	0.000000	0.000000	-0.052147	0.022665	0.541085	0	0.000000	0	0.000000
23	5635	2171646638786	1704799895346707	2171636830269	610.057100	203.980900	2.757729	610.057100	203.980900	3.060087	1	1	3	3	0	0	0.211489	-0.080818	0.000000	0.238680	0.020472	0.000000	-0.079928	0.021748	0.544285	-0.020283	0.023078	0.533241	-0.000000	0.000000	0.000000	-0.050106	0.022413	0.538763	0	0.000000	0	0.000000
24	5636	2171646653746	1704799895361667	2171636846540	612.695900	205.274900	2.756520	612.695900	205.274900	3.044366	1	1	3	3	0	0	0.210737	-0.091819	0.000000	0.237007	0.021204	0.000000	-0.084800	0.022364	0.548153	-0.020376	0.022955	0.530813	-0.000000	0.000000	0.000000	-0.052588	0.022660	0.539483	0	0.000000	0	0.000000
25	5637	2171646671248	1704799895379169	2171636862813	610.304100	208.839900	2.726511	610.304100	208.839900	3.022267	1	1	3	3	0	0	0.207513	-0.080181	0.000000	0.237490	0.019263	0.000000	-0.080312	0.021939	0.547353	-0.020602	0.023041	0.531290	-0.000000	0.000000	0.000000	-0.050457	0.022490	0.539321	0	0.000000	0	0.000000
26	5638	2171646689199	1704799895397120	2171636879880	612.030600	198.166600	2.736140	612.030600	198.166600	3.037721	1	1	3	3	0	0	0.211513	-0.090037	0.000000	0.241831	0.020094	0.000000	-0.085113	0.022469	0.549741	-0.020467	0.023156	0.533764	-0.000000	0.000000	0.000000	-0.052790	0.022812	0.541752	0	0.000000	0	0.000000
27	5639	2171646701166	1704799895409088	2171636895391	602.162800	172.511700	2.778160	602.162800	172.511700	3.081092	1	1	3	3	0	0	0.234387	-0.071336	0.000000	0.243537	0.026202	0.000000	-0.080746	0.022211	0.550678	-0.020582	0.023415	0.536572	-0.000000	0.000000	0.000000	-0.050664	0.022813	0.543625	0	0.000000	0	0.000000
28	5640	2171646719151	1704799895427072	2171636911680	0.000000	0.000000	0.000000	585.825100	158.442400	3.094695	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.246630	0.026682	0.000000	0.000000	0.000000	0.000000	-0.020427	0.023579	0.539345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
29	5641	2171646734080	1704799895442002	2171636927900	604.004900	165.918500	2.805225	604.004900	165.918500	3.110060	1	1	3	3	0	0	0.230207	-0.075319	0.000000	0.251562	0.025300	0.000000	-0.081182	0.022551	0.553659	-0.020725	0.023711	0.539714	-0.000000	0.000000	0.000000	-0.050954	0.023131	0.546687	0	0.000000	0	0.000000
30	5642	2171646754056	1704799895461977	2171636945698	0.000000	0.000000	0.000000	569.287600	74.140600	3.108156	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.284436	0.041409	0.000000	0.000000	0.000000	0.000000	-0.020673	0.023864	0.540791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
31	5643	2171646765480	1704799895473401	2171636960291	606.197400	153.027400	2.788613	606.197400	153.027400	3.073277	1	1	3	3	0	0	0.232048	-0.080921	0.000000	0.262577	0.024826	0.000000	-0.081365	0.022725	0.552189	-0.021211	0.023742	0.535733	-0.000000	0.000000	0.000000	-0.051288	0.023233	0.543961	0	0.000000	0	0.000000
32	5644	2171646783438	1704799895491359	2171636976762	0.000000	0.000000	0.000000	585.061900	113.723700	3.061313	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.268164	0.025198	0.000000	0.000000	0.000000	0.000000	-0.021249	0.023799	0.534565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
33	5645	2171646801395	1704799895509316	2171636992813	0.000000	0.000000	0.000000	582.533900	116.261500	3.040569	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.267589	0.027811	0.000000	0.000000	0.000000	0.000000	-0.021554	0.023796	0.532933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
34	5646	2171646816353	1704799895524274	2171637009262	0.000000	0.000000	0.000000	583.148500	114.365500	3.064597	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.267706	0.027114	0.000000	0.000000	0.000000	0.000000	-0.021453	0.023996	0.534793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
35	5647	2171646831311	1704799895539232	2171637025402	0.000000	0.000000	0.000000	587.310500	112.304400	3.051031	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.268425	0.022220	0.000000	0.000000	0.000000	0.000000	-0.021659	0.024028	0.534733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
36	5648	2171646849265	1704799895557186	2171637041583	0.000000	0.000000	0.000000	588.082900	107.302600	3.062115	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.269935	0.021284	0.000000	0.000000	0.000000	0.000000	-0.021539	0.024218	0.536549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
37	5649	2171646867216	1704799895575137	2171637057844	607.747600	133.396800	2.796588	607.747600	133.396800	3.073233	1	1	3	3	0	0	0.240242	-0.079078	0.000000	0.271191	0.016874	0.000000	-0.082014	0.023280	0.550878	-0.021792	0.024285	0.536338	-0.000000	0.000000	0.000000	-0.051903	0.023782	0.543608	0	0.000000	0	0.000000
38	5650	2171646882235	1704799895590156	2171637074051	0.000000	0.000000	0.000000	591.780800	109.996000	3.053672	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.269066	0.016963	0.000000	0.000000	0.000000	0.000000	-0.021897	0.024336	0.534278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
39	5651	2171646900129	1704799895608050	2171637091298	610.019800	137.026700	2.793386	610.019800	137.026700	3.046544	1	1	3	3	0	0	0.241389	-0.083463	0.000000	0.268297	0.015685	0.000000	-0.082047	0.023326	0.546527	-0.022216	0.024390	0.533032	-0.000000	0.000000	0.000000	-0.052131	0.023858	0.539780	0	0.000000	0	0.000000
40	5652	2171646912094	1704799895620015	2171637106494	609.775300	143.421700	2.786297	609.775300	143.421700	3.038699	1	1	3	3	0	0	0.235919	-0.087184	0.000000	0.268643	0.014919	0.000000	-0.086778	0.022947	0.543797	-0.022191	0.024583	0.533746	-0.000000	0.000000	0.000000	-0.054484	0.023765	0.538772	0	0.000000	0	0.000000
41	5653	2171646930045	1704799895637967	2171637122775	606.409200	138.202000	2.800487	606.409200	138.202000	3.048269	1	1	3	3	0	0	0.239629	-0.078726	0.000000	0.268744	0.018187	0.000000	-0.082241	0.023497	0.544829	-0.022380	0.024763	0.535257	-0.000000	0.000000	0.000000	-0.052311	0.024130	0.540043	0	0.000000	0	0.000000
42	5654	2171646947909	1704799895655830	2171637139077	607.725900	152.161500	2.741491	607.725900	152.161500	3.064405	1	1	3	3	0	0	0.229749	-0.087410	0.000000	0.267741	0.019163	0.000000	-0.086672	0.022897	0.537585	-0.022337	0.024966	0.535875	-0.000000	0.000000	0.000000	-0.054505	0.023932	0.536730	0	0.000000	0	0.000000
43	5655	2171646964959	1704799895672880	2171637155833	605.346600	149.257200	2.732707	605.346600	149.257200	3.065140	1	1	3	3	0	0	0.232785	-0.077905	0.000000	0.266816	0.019388	0.000000	-0.082115	0.023387	0.538584	-0.022617	0.025030	0.536119	-0.000000	0.000000	0.000000	-0.052366	0.024209	0.537351	0	0.000000	0	0.000000
44	5656	2171646979916	1704799895687838	2171637171732	607.456100	153.193900	2.705826	607.456100	153.193900	3.082376	1	1	3	3	0	0	0.234152	-0.091315	0.000000	0.263515	0.022975	0.000000	-0.086741	0.022926	0.534300	-0.022683	0.025081	0.534111	-0.000000	0.000000	0.000000	-0.054712	0.024003	0.534205	0	0.000000	0	0.000000
45	5657	2171646997866	1704799895705787	2171637187971	605.226400	151.846000	2.705874	605.226400	151.846000	3.079022	1	1	3	3	0	0	0.235797	-0.080474	0.000000	0.262841	0.021602	0.000000	-0.082136	0.023406	0.534397	-0.022964	0.025160	0.534054	-0.000000	0.000000	0.000000	-0.052550	0.024283	0.534225	0	0.000000	0	0.000000
46	5658	2171647012826	1704799895720747	2171637204111	604.467200	153.762100	2.710474	604.467200	153.762100	3.065672	1	1	3	3	0	0	0.234612	-0.088448	0.000000	0.262454	0.026222	0.000000	-0.087003	0.023149	0.534609	-0.022997	0.025235	0.533951	-0.000000	0.000000	0.000000	-0.055000	0.024192	0.534280	0	0.000000	0	0.000000
47	5659	2171647027786	1704799895735707	2171637220285	595.672400	159.899100	2.722874	595.672400	159.899100	3.097589	1	1	3	3	0	0	0.228246	-0.073843	0.000000	0.262412	0.036082	0.000000	-0.082386	0.023576	0.534449	-0.023070	0.025554	0.538007	-0.000000	0.000000	0.000000	-0.052728	0.024565	0.536228	0	0.000000	0	0.000000
48	5660	2171647045738	1704799895753659	2171637236940	0.000000	0.000000	0.000000	569.747800	130.292300	3.083649	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.258964	0.040831	0.000000	0.000000	0.000000	0.000000	-0.023068	0.025622	0.536667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
