row,non_zero_column
0,[]
1,[204]
2,[224]
3,[25]
4,[]
5,[]
6,[]
7,[245]
8,[]
9,[203]
10,[]
11,[]
12,"[205, 208]"
13,[258]
14,[283]
15,[]
16,[145]
17,[283]
18,[]
19,[]
20,[]
21,[91]
22,[]
23,[]
24,[]
25,[]
26,[]
27,[]
28,[120]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[220]
36,[]
37,[]
38,[258]
39,[297]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[127]
47,[]
48,"[194, 196]"
49,[203]
50,[]
51,[]
52,[]
53,[]
54,[17]
55,"[1, 189]"
56,[]
57,[]
58,[141]
59,[308]
60,[294]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[285]
67,[]
68,[]
69,[]
70,[265]
71,[]
72,[]
73,[162]
74,[]
75,[249]
76,[]
77,[]
78,"[169, 224]"
79,[]
80,[]
81,[]
82,[213]
83,[]
84,[]
85,[]
86,[]
87,[]
88,[]
89,"[27, 124]"
90,[]
91,[]
92,[121]
93,[]
94,[197]
95,[122]
96,[]
97,[98]
98,[125]
99,[]
100,[]
101,[]
102,[]
103,[]
104,[174]
105,[131]
106,"[81, 99]"
107,[]
108,[]
109,[83]
110,[150]
111,[]
112,[]
113,[]
114,[]
115,[131]
116,[]
117,[148]
118,[153]
119,[]
120,"[94, 151, 209]"
121,[]
122,[]
123,[]
124,[143]
125,[]
126,[]
127,[]
128,"[129, 149]"
129,[]
130,[]
131,[86]
132,[]
133,[]
134,[156]
135,[187]
136,[]
137,[]
138,[]
139,[]
140,[]
141,[]
142,[]
143,[]
144,[]
145,[]
146,[149]
147,[147]
148,[]
149,[]
150,[]
151,[]
152,[]
153,[]
154,[]
155,[]
156,[]
157,[]
158,[]
159,[]
160,[183]
161,[]
162,"[61, 119]"
163,[]
164,"[200, 252]"
165,[112]
166,[]
167,[]
168,[168]
169,[]
170,[203]
171,[]
172,[]
173,[]
174,[]
175,[]
176,[]
177,[107]
178,[]
179,[]
180,[]
181,[]
182,[40]
