timestamp,event,device
187,enter,TABLE
250,quit,TABLE
398,enter,TABLE
508,quit,TABLE
816,enter,SCREEN
1209,quit,SCREEN
1210,enter,TABLE
1215,quit,TABLE
1216,enter,SCREEN
1920,quit,SCREEN
1927,enter,SCREEN
4837,quit,SCREEN
6350,enter,SCREEN
7487,quit,SCREEN
8080,enter,TABLE
8151,quit,TABLE
8279,enter,SCREEN
8283,quit,SCREEN
8284,enter,TABLE
8290,quit,TABLE
8291,enter,SCREEN
8399,quit,SCREEN
8400,enter,TABLE
8401,quit,TABLE
8402,enter,SCREEN
8411,quit,SCREEN
8412,enter,TABLE
8412,quit,TABLE
8413,enter,SCREEN
8426,quit,SCREEN
8427,enter,TABLE
8433,quit,TABLE
8434,enter,SCREEN
8479,quit,SCREEN
8480,enter,TABLE
8509,quit,TABLE
8510,enter,SCREEN
8572,quit,SCREEN
8573,enter,TABLE
8578,quit,TABLE
8579,enter,SCREEN
8587,quit,SCREEN
8588,enter,TABLE
8590,quit,TABLE
8591,enter,SCREEN
8733,quit,SCREEN
8734,enter,TABLE
9470,grasp,BLOCK
11330,quit,TABLE
11383,enter,TABLE
11461,quit,TABLE
11648,enter,SCREEN
11710,release,BLOCK
11770,quit,SCREEN
