timestamp,event,device
0,enter,TABLE
723,quit,TABLE
769,enter,TABLE
858,quit,TABLE
995,enter,TABLE
1043,quit,TABLE
1044,enter,SCREEN
1147,quit,SCREEN
1148,enter,TABLE
1199,quit,TABLE
1200,enter,SCREEN
1305,quit,SCREEN
1306,enter,TABLE
1362,quit,TABLE
1363,enter,SCREEN
1481,quit,SCREEN
1482,enter,TABLE
1537,quit,TABLE
1538,enter,SCREEN
1597,quit,SCREEN
1598,enter,TABLE
1721,quit,TABLE
1721,enter,SCREEN
1820,quit,SCREEN
1863,enter,TABLE
2586,grasp,BLOCK
2636,quit,TABLE
2858,enter,SCREEN
3455,quit,SCREEN
3643,enter,TABLE
5866,release,BLOCK
5926,quit,TABLE
