timestamp,event,device
0,enter,TABLE
485,quit,TABLE
981,enter,SCREEN
1306,quit,SCREEN
1307,enter,TABLE
1410,quit,TABLE
1410,enter,SCREEN
1571,quit,SCREEN
1779,enter,SCREEN
2040,quit,SCREEN
2097,enter,SCREEN
2195,quit,SCREEN
2286,enter,TABLE
2872,quit,TABLE
2872,enter,SCREEN
3021,grasp,BLOCK
3659,quit,SCREEN
3713,enter,SCREEN
4160,quit,SCREEN
4218,enter,SCREEN
4326,quit,SCREEN
4559,enter,TABLE
6045,quit,TABLE
6263,enter,TABLE
6317,quit,TABLE
6318,enter,SCREEN
6492,quit,SCREEN
6493,enter,TABLE
6547,release,BLOCK
6607,quit,TABLE
