timestamp,event,device
195,enter,SCREEN
290,quit,SCREEN
338,enter,SCREEN
626,quit,SCREEN
865,enter,TABLE
964,quit,TABLE
1444,enter,TABLE
1542,quit,TABLE
1697,enter,SCREEN
1869,quit,SCREEN
1870,enter,TABLE
1989,quit,TABLE
1989,enter,SCREEN
2071,quit,SCREEN
2072,enter,TABLE
2212,quit,TABLE
2299,enter,TABLE
2351,quit,TABLE
2352,enter,SCREEN
2525,quit,SCREEN
2526,enter,TABLE
2703,quit,TABLE
2703,enter,SCREEN
2781,quit,SCREEN
2833,enter,SCREEN
2892,quit,SCREEN
2893,enter,TABLE
2970,quit,TABLE
3073,enter,TABLE
3454,quit,TABLE
3703,grasp,BLOCK
3759,enter,SCREEN
4417,quit,SCREEN
4463,enter,SCREEN
4742,quit,SCREEN
5087,enter,TABLE
7074,quit,TABLE
7265,enter,TABLE
7365,quit,TABLE
7365,enter,SCREEN
7479,quit,SCREEN
7534,enter,SCREEN
7907,release,BLOCK
7967,quit,SCREEN
